Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
174,Denzel Dumfries,nl NED,DF,nl PSV Eindhoven,22,1996,6.0,2,0,0,18,6,0,6,8,5,0,0,0,27,7,8,46.7,Matches
175,Paulo Dybala,ar ARG,"FW,MF",it Juventus,24,1993,5.8,1,0,0,5,16,2,15,2,3,0,0,0,28,1,7,12.5,Matches
176,Alan Dzagoev,ru RUS,"MF,FW",ru CSKA Moscow,28,1990,1.9,0,0,0,3,1,3,3,1,0,0,0,0,7,2,3,40.0,Matches
177,Edin Džeko,ba BIH,FW,it Roma,32,1986,6.3,2,0,0,11,8,6,4,0,1,0,0,0,21,32,21,60.4,Matches
178,Lorenzo Ebecilio,nl NED,"MF,FW",rs Red Star,26,1991,1.3,0,0,0,8,2,0,3,3,1,0,0,0,7,0,2,0.0,Matches
179,Éder,pt POR,FW,ru Loko Moscow,30,1987,3.4,1,0,0,10,7,1,1,0,2,0,1,0,14,13,18,41.9,Matches
180,Ederson,br BRA,GK,eng Manchester City,24,1993,10.0,1,0,0,0,1,0,0,2,0,0,0,0,26,3,0,100.0,Matches
181,Carel Eiting,nl NED,MF,nl Ajax,20,1998,1.0,0,0,0,1,0,0,1,2,0,0,0,0,6,0,1,0.0,Matches
182,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,50.0,Matches
183,Breel Embolo,ch SUI,"FW,MF",de Schalke 04,21,1997,4.2,2,0,0,10,16,6,3,1,2,0,0,0,10,8,15,34.8,Matches
184,Christian Eriksen,dk DEN,"MF,FW",eng Tottenham,26,1992,11.1,0,0,0,3,11,2,60,12,5,0,0,0,57,2,12,14.3,Matches
185,Fabinho,br BRA,"MF,DF",eng Liverpool,24,1993,8.1,3,0,0,18,13,0,0,12,21,0,0,0,63,21,8,72.4,Matches
186,Ralf Fährmann,de GER,GK,de Schalke 04,29,1988,6.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
187,Radamel Falcao,co COL,FW,fr Monaco,32,1986,3.8,2,0,0,7,7,6,1,0,2,0,0,0,10,3,11,21.4,Matches
188,Jefferson Farfán,pe PER,"FW,MF",ru Loko Moscow,33,1984,3.4,2,0,0,5,5,1,6,3,1,0,0,0,13,6,12,33.3,Matches
189,Christian Fassnacht,ch SUI,MF,ch Young Boys,24,1993,4.2,0,0,0,5,3,0,5,6,4,0,0,0,15,4,7,36.4,Matches
190,Federico Fazio,ar ARG,DF,it Roma,31,1987,6.0,0,0,0,4,2,1,1,8,7,0,0,0,32,36,7,83.7,Matches
191,Sofiane Feghouli,dz ALG,"MF,FW",tr Galatasaray,28,1989,1.5,0,0,0,0,2,0,22,0,0,0,0,0,5,2,4,33.3,Matches
192,Ljubomir Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,2,0,0,8,4,0,0,6,14,0,0,0,33,1,2,33.3,Matches
193,Nabil Fekir,fr FRA,"MF,FW",fr Lyon,25,1993,5.6,3,0,0,17,19,8,7,3,5,0,0,0,19,5,12,29.4,Matches
194,Felipe,br BRA,DF,pt Porto,29,1989,10.3,2,0,0,6,9,1,2,21,8,1,1,0,61,48,19,71.6,Matches
195,João Félix,pt POR,"FW,MF",pt Benfica,18,1999,0.8,0,0,0,3,2,0,4,0,2,0,0,0,3,0,2,0.0,Matches
196,Marouane Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,0,0,0,8,6,2,3,5,6,0,0,0,27,12,7,63.2,Matches
197,Gedson Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,0,0,0,4,12,0,2,2,6,0,0,0,30,2,4,33.3,Matches
198,Manuel Fernandes,pt POR,"FW,MF",ru Loko Moscow,32,1986,3.2,0,0,0,1,6,0,15,2,6,0,0,0,17,2,1,66.7,Matches
199,Mário Fernandes,ru RUS,DF,ru CSKA Moscow,27,1990,5.1,0,0,0,8,4,1,11,13,10,1,0,0,17,11,6,64.7,Matches
200,Fernandinho,br BRA,"MF,DF",eng Manchester City,33,1985,7.1,3,0,0,18,7,0,0,19,9,0,1,0,52,16,9,64.0,Matches
201,Fernando,br BRA,"FW,MF",pt Porto,25,1993,1.6,0,0,0,7,2,0,1,0,4,1,0,0,3,2,2,50.0,Matches
202,Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0.0,Matches
203,Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,2,0,0,12,4,0,2,6,6,0,0,0,10,9,6,60.0,Matches
204,Jordan Ferri,fr FRA,MF,fr Lyon,26,1992,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches
205,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,26,1991,7.8,0,0,0,10,8,1,6,2,8,0,0,0,30,7,21,25.0,Matches
206,Alessandro Florenzi,it ITA,"DF,FW",it Roma,27,1991,6.9,1,0,0,6,3,1,17,9,9,0,1,0,41,6,8,42.9,Matches
207,Phil Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,0,0,0,1,2,0,3,0,1,0,0,0,7,1,0,100.0,Matches
208,Hernâni Fortes,pt POR,"FW,MF",pt Porto,26,1991,1.4,0,0,0,2,5,0,6,0,2,1,0,0,7,3,2,60.0,Matches
209,Juan Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,0,0,0,3,0,0,2,5,1,0,0,0,7,2,1,66.7,Matches
210,Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,1,0,0,10,6,0,8,5,7,0,0,0,46,3,3,50.0,Matches
211,Gabriel,br BRA,"MF,FW",pt Benfica,24,1993,2.5,0,0,0,2,4,0,1,8,4,0,0,0,21,1,4,20.0,Matches
212,Cody Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
213,Konstantinos Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,1,1,1,8,1,0,0,11,4,0,0,0,33,1,2,33.3,Matches
214,Rodrigo Galo Brito,br BRA,"DF,MF",gr AEK Athens,31,1986,1.3,0,0,0,2,0,0,5,3,1,0,0,0,5,1,1,50.0,Matches
215,Kévin Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0,0,0,2,3,0,0,1,0,0,0,0,5,0,4,0.0,Matches
216,Ezequiel Garay,ar ARG,DF,es Valencia,31,1986,2.4,0,0,0,0,1,0,0,7,2,0,0,0,9,7,6,53.8,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,1,0,0,6,0,1,6,2,3,0,0,0,6,3,3,50.0,Matches
218,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
219,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
220,Dennis Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,0,0,0,2,2,0,1,0,0,0,0,0,3,0,0,,Matches
221,Faouzi Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,0,0,0,1,1,0,2,0,1,0,0,0,2,1,1,50.0,Matches
222,Giorgos Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,1,0,0,2,1,1,0,0,0,0,0,0,1,1,4,20.0,Matches
223,Giannis Gianniotas,gr GRE,"FW,MF",gr AEK Athens,25,1993,0.6,0,0,0,0,3,0,2,0,0,0,0,0,4,2,1,66.7,Matches
224,Kamil Glik,pl POL,DF,fr Monaco,30,1988,4.8,0,0,0,2,2,1,0,7,6,0,1,0,22,12,7,63.2,Matches
225,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,23,1995,4.9,1,0,0,4,3,3,12,6,8,0,0,0,30,1,6,14.3,Matches
226,Marko Gobeljić,rs SRB,DF,rs Red Star,25,1992,3.4,3,0,0,9,2,0,7,11,3,0,0,0,18,5,5,50.0,Matches
227,Diego Godín,uy URU,DF,es Atlético Madrid,32,1986,6.0,1,0,0,6,3,0,0,9,2,0,0,0,27,16,9,64.0,Matches
228,Benjamin Goller,de GER,MF,de Schalke 04,19,1999,0.6,1,0,0,1,0,0,0,0,0,0,0,0,4,2,2,50.0,Matches
229,Aleksandr Golovin,ru RUS,"FW,MF",fr Monaco,22,1996,2.5,0,0,0,6,4,0,1,4,6,0,0,0,12,1,1,50.0,Matches
230,Joe Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,1,0,0,5,7,0,3,6,1,0,0,0,37,16,8,66.7,Matches
231,Sergio Gómez,es ESP,FW,de Dortmund,17,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
232,Leon Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,0,0,0,8,7,0,2,5,7,0,0,0,23,6,2,75.0,Matches
233,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
234,Mario Götze,de GER,"MF,FW",de Dortmund,26,1992,4.9,0,0,0,6,5,3,4,3,6,0,0,0,18,1,9,10.0,Matches
235,Gobe Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.3,Matches
236,Samuel Grandsir,fr FRA,"MF,FW",fr Monaco,21,1996,2.1,0,0,0,2,3,1,15,3,1,0,0,0,10,1,1,50.0,Matches
237,Mason Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,Matches
238,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,2,0,0,7,5,7,27,4,7,0,0,0,20,8,16,33.3,Matches
239,Vincenzo Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
240,Florian Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,3,0,0,9,8,1,1,11,5,0,0,0,26,2,1,66.7,Matches
241,Álex Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,1,0,0,1,4,0,13,7,17,0,0,0,36,2,7,22.2,Matches
242,Gonçalo Guedes,pt POR,MF,es Valencia,21,1996,3.5,1,0,0,3,13,1,2,2,1,0,0,0,22,2,3,40.0,Matches
243,Raphaël Guerreiro,pt POR,"FW,MF",de Dortmund,24,1993,3.2,0,0,0,1,2,1,14,7,3,0,0,0,25,2,2,50.0,Matches
244,Sinan Gümüş,,FW,tr Galatasaray,24,1994,2.5,0,0,0,6,6,2,4,0,1,0,0,0,6,1,12,7.7,Matches
245,İlkay Gündoğan,de GER,MF,eng Manchester City,27,1990,6.5,0,0,0,6,5,0,24,8,6,0,0,0,45,7,8,46.7,Matches
246,Erick Gutiérrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,1,0,0,1,1,1,0,1,1,0,0,0,11,0,1,0.0,Matches
247,Robin Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
248,Munir El Haddadi,ma MAR,FW,es Barcelona,22,1995,0.7,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0.0,Matches
249,Achraf Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,0,0,0,1,8,0,9,4,7,0,0,0,23,3,1,75.0,Matches
250,Marek Hamšík,sk SVK,MF,it Napoli,31,1987,5.1,0,0,0,4,2,0,0,4,9,0,0,0,37,3,4,42.9,Matches
251,Samir Handanović,si SVN,GK,it Inter,34,1984,6.0,1,0,0,1,0,0,0,1,0,0,0,0,10,2,0,100.0,Matches
252,Amine Harit,ma MAR,"MF,FW",de Schalke 04,21,1997,1.6,0,0,0,1,6,0,1,2,1,0,0,0,14,0,5,0.0,Matches
253,Milan Havel,cz CZE,"FW,DF",cz Viktoria Plzeň,23,1994,2.5,0,0,0,4,1,0,2,6,1,0,0,0,6,1,6,14.3,Matches
254,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,1,0,0,5,4,0,0,11,7,0,0,0,9,10,7,58.8,Matches
255,Jordan Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,1,0,0,9,2,1,12,13,15,0,0,0,68,12,9,57.1,Matches
256,Jorrit Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,1,0,0,12,7,0,1,13,5,0,0,0,31,9,3,75.0,Matches
257,Benjamin Henrichs,de GER,"DF,MF",fr Monaco,21,1997,3.3,0,0,0,3,6,0,7,4,3,0,0,0,26,2,2,50.0,Matches
258,Lucas Hernández,fr FRA,DF,es Atlético Madrid,22,1996,5.0,1,0,0,3,5,0,0,6,3,0,0,0,28,6,3,66.7,Matches
259,Ander Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,2,0,0,3,2,0,3,2,2,0,0,0,13,0,0,,Matches
260,Héctor Herrera,mx MEX,MF,pt Porto,28,1990,9.2,3,0,0,14,20,0,7,7,10,0,0,0,67,17,37,31.5,Matches
261,Son Heung-min,kr KOR,FW,eng Tottenham,26,1992,10.0,3,0,0,13,7,8,8,5,8,0,0,0,40,3,7,30.0,Matches
262,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
263,Guillaume Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,0,0,0,8,2,3,1,0,5,0,0,0,8,26,24,52.0,Matches
264,Justin Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,0,0,0,1,0,0,0,1,4,0,0,0,2,1,0,100.0,Matches
265,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,0,0,0,2,4,0,1,4,1,0,0,0,14,1,3,25.0,Matches
266,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,Matches
267,Benedikt Höwedes,de GER,DF,ru Loko Moscow,30,1988,5.0,2,0,0,4,2,0,0,7,9,0,0,0,15,15,9,62.5,Matches
268,Patrik Hrošovský,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,1,0,0,3,5,0,11,5,9,0,0,0,37,3,3,50.0,Matches
269,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,Matches
270,Benjamin Hübner,de GER,DF,de Hoffenheim,29,1989,1.0,0,0,0,2,2,0,0,1,0,1,0,0,9,1,0,100.0,Matches
271,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,2,0,0,3,3,0,0,12,10,0,0,0,29,14,7,66.7,Matches
272,Niklas Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,1,0,0,9,6,2,11,10,6,0,0,0,34,4,2,66.7,Matches
273,Mats Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,1,0,0,7,1,1,0,11,16,0,0,0,41,19,8,70.4,Matches
274,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0,0,0,2,0,1,0,2,0,0,0,0,1,3,4,42.9,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,24,1994,1.7,1,0,0,2,4,0,2,1,3,0,0,0,12,1,2,33.3,Matches
276,Mauro Icardi,ar ARG,FW,it Inter,25,1993,6.0,0,0,0,4,3,4,1,2,1,0,0,0,11,16,11,59.3,Matches
277,Brian Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,1,0,0,4,2,0,5,8,5,0,0,0,24,6,1,85.7,Matches
278,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,2,0,0,11,9,1,14,17,11,0,0,0,27,6,5,54.5,Matches
279,Selçuk İnan,tr TUR,MF,tr Galatasaray,33,1985,1.2,0,0,0,1,5,0,1,0,1,0,0,0,5,2,0,100.0,Matches
280,Lorenzo Insigne,it ITA,FW,it Napoli,27,1991,5.4,0,0,0,0,5,6,10,1,1,0,0,0,22,2,1,66.7,Matches
281,Isco,es ESP,"FW,MF",es Real Madrid,26,1992,2.8,1,0,0,3,8,2,9,2,4,0,0,0,10,0,7,0.0,Matches
282,Nicolas Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,Matches
283,Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,0,0,0,1,9,1,17,7,12,0,0,0,21,10,12,45.5,Matches
284,Jardel,br BRA,DF,pt Benfica,32,1986,4.0,3,0,0,8,2,0,0,8,4,0,0,0,20,11,7,61.1,Matches
285,Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,1,0,0,5,1,0,0,6,4,0,0,0,26,6,8,42.9,Matches
286,Gabriel Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,0,0,0,5,7,12,1,1,1,0,0,0,15,3,12,20.0,Matches
287,Juan Jesus,br BRA,DF,it Roma,27,1991,2.4,0,0,0,1,2,0,0,2,2,0,0,0,12,3,3,50.0,Matches
288,Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,2,0,0,16,12,1,3,4,7,0,0,0,17,12,23,34.3,Matches
289,Jonas,br BRA,FW,pt Benfica,34,1984,1.2,1,0,0,2,2,0,1,0,0,0,0,0,4,4,6,40.0,Matches
290,Phil Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,0,0,0,1,2,0,2,7,2,0,0,1,13,5,1,83.3,Matches
291,Frenkie de Jong,nl NED,MF,nl Ajax,21,1997,10.9,2,0,0,8,16,0,2,19,16,0,0,0,83,19,15,55.9,Matches
292,Luuk de Jong,nl NED,"FW,MF",nl PSV Eindhoven,27,1990,5.9,2,0,0,8,13,3,3,7,5,0,0,0,24,49,37,57.0,Matches
293,Jorge,br BRA,"MF,FW",pt Porto,22,1996,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
294,Dušan Jovančić,rs SRB,MF,rs Red Star,27,1990,3.0,2,0,0,6,9,0,1,4,3,0,0,0,19,5,5,50.0,Matches
295,Dejan Joveljić,rs SRB,FW,rs Red Star,18,1999,0.6,0,0,0,4,0,0,0,0,0,0,0,0,2,3,2,60.0,Matches
296,Stevan Jovetić,me MNE,FW,fr Monaco,28,1989,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
297,Branko Jovičić,rs SRB,MF,rs Red Star,25,1993,2.6,1,0,0,9,1,0,0,6,5,0,0,0,23,3,2,60.0,Matches
298,Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,1,0,0,4,5,0,7,11,10,0,0,0,18,4,7,36.4,Matches
299,Vinicius Júnior,br BRA,FW,es Real Madrid,18,2000,2.6,0,0,0,3,8,2,5,0,4,0,0,0,11,0,1,0.0,Matches
300,Ozan Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,0,0,0,5,6,0,0,13,9,0,0,0,21,10,4,71.4,Matches
301,Pavel Kadeřábek,cz CZE,"DF,MF",de Hoffenheim,26,1992,6.0,0,0,0,5,4,3,15,4,7,0,0,0,22,9,9,50.0,Matches
302,Shinji Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
303,Nikola Kalinić,hr CRO,FW,es Atlético Madrid,30,1988,1.2,0,0,0,2,3,0,0,0,0,0,0,0,7,4,4,50.0,Matches
304,Harry Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,1,0,0,8,22,9,4,2,6,0,0,0,20,19,27,41.3,Matches
305,Rick Karsdorp,nl NED,"MF,DF",it Roma,23,1995,0.8,1,0,0,1,1,0,1,1,2,0,0,0,9,0,0,,Matches
306,Olarenwaju Kayode,ng NGA,"FW,MF",ua Shakhtar,25,1993,0.5,0,0,0,1,0,1,0,2,1,0,0,0,3,0,0,,Matches
307,Moise Kean,it ITA,FW,it Juventus,18,2000,0.8,0,0,0,2,0,2,0,0,0,0,0,0,2,2,2,50.0,Matches
308,Thilo Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,2,0,0,6,2,0,4,5,7,0,0,0,21,13,6,68.4,Matches
309,Naby Keïta,gn GUI,MF,eng Liverpool,23,1995,2.7,1,0,0,5,5,0,0,5,8,0,0,0,18,5,5,50.0,Matches
310,Sami Khedira,de GER,MF,it Juventus,31,1987,1.2,0,0,0,2,0,0,1,0,0,0,0,0,3,2,2,50.0,Matches
311,Davit Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,0,0,0,2,3,0,0,4,0,0,0,0,10,3,2,60.0,Matches
312,Khetag Khosonov,ru RUS,"MF,DF",ru CSKA Moscow,20,1998,0.5,0,0,0,1,0,0,6,0,0,0,0,0,5,0,1,0.0,Matches
313,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,23,1995,7.0,3,0,0,4,15,0,45,12,6,0,0,0,42,5,10,33.3,Matches
314,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,1,0,0,7,10,1,0,12,8,0,1,0,53,6,1,85.7,Matches
315,Viktor Klonaridis,be BEL,"MF,FW",gr AEK Athens,26,1992,3.5,0,0,0,4,2,1,4,1,1,0,0,0,12,0,6,0.0,Matches
316,Justin Kluivert,nl NED,FW,it Roma,19,1999,3.5,1,0,0,5,9,1,5,2,6,0,0,0,12,3,1,75.0,Matches
317,Koke,es ESP,MF,es Atlético Madrid,26,1992,6.2,0,0,0,2,9,0,21,7,6,0,0,0,56,1,2,33.3,Matches
318,Daniel Kolář,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1985,1.0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,7,0.0,Matches
319,Aleksandar Kolarov,rs SRB,"DF,MF",it Roma,32,1985,7.3,0,0,0,2,16,0,42,4,1,0,0,0,37,10,4,71.4,Matches
320,Vincent Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,0,0,0,2,0,0,0,3,1,0,0,0,14,2,2,50.0,Matches
321,Geoffrey Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,2,0,0,5,6,1,0,13,10,0,0,0,35,6,9,40.0,Matches
322,Yevhen Konoplyanka,ua UKR,"FW,MF",de Schalke 04,28,1989,5.1,0,0,0,4,7,0,36,1,2,0,0,0,19,2,4,33.3,Matches
323,Jan Kopic,cz CZE,"MF,FW",cz Viktoria Plzeň,28,1990,3.3,1,0,0,4,7,2,5,2,2,0,0,0,22,6,5,54.5,Matches
324,Kalidou Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,2,0,0,7,0,2,2,12,9,0,0,0,47,9,5,64.3,Matches
325,Viktor Kovalenko,ua UKR,"MF,FW",ua Shakhtar,22,1996,4.1,0,0,0,4,4,1,1,2,3,0,0,0,22,3,7,30.0,Matches
326,Jan Kovařík,cz CZE,"FW,MF",cz Viktoria Plzeň,30,1988,4.0,1,0,0,3,6,2,24,2,0,0,1,0,18,5,7,41.7,Matches
327,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,Matches
328,Andrej Kramarić,hr CRO,"MF,FW",de Hoffenheim,27,1991,5.3,0,0,0,2,6,2,22,2,0,0,0,0,26,1,4,20.0,Matches
329,Rasmus Kristensen,dk DEN,DF,nl Ajax,21,1997,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
330,Michal Krmenčík,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,0,0,0,4,8,2,0,2,0,0,0,0,5,2,12,14.3,Matches
331,Toni Kroos,de GER,MF,es Real Madrid,28,1990,7.2,1,0,0,6,11,0,53,9,10,0,0,0,55,5,4,55.6,Matches
332,Nenad Krstičić,rs SRB,MF,rs Red Star,28,1990,4.8,3,0,0,3,2,0,0,16,6,0,0,0,22,1,2,33.3,Matches
333,Grzegorz Krychowiak,pl POL,"MF,DF",ru Loko Moscow,28,1990,6.0,0,0,0,9,19,0,1,7,7,0,0,0,54,16,15,51.6,Matches
334,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,2,0,0,2,2,0,0,13,3,0,0,0,9,2,4,33.3,Matches
335,Konstantin Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0,Matches
336,Ahmed Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
337,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,1,1,0,5,1,0,0,9,9,0,0,0,17,9,9,50.0,Matches
338,Georgii Kyrnats,ru RUS,"GK,MF",ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
339,Zakaria Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Matches
340,Adam Lallana,eng ENG,"MF,FW",eng Liverpool,30,1988,1.2,1,0,0,4,1,1,2,2,0,0,0,0,6,3,3,50.0,Matches
341,Vassilis Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,1,0,0,2,0,0,0,4,5,0,0,0,11,4,2,66.7,Matches
342,Érik Lamela,ar ARG,"FW,MF",eng Tottenham,26,1992,3.7,2,0,0,15,4,1,14,2,5,0,0,0,15,2,3,40.0,Matches
343,Aymeric Laporte,es ESP,DF,eng Manchester City,24,1994,9.8,1,0,0,13,6,0,4,16,9,0,1,0,43,26,14,65.0,Matches
344,Toni Lato,es ESP,DF,es Valencia,20,1997,0.6,1,0,0,1,1,0,1,2,0,0,0,0,2,0,0,,Matches
345,Sandro Lauper,ch SUI,"DF,MF",ch Young Boys,21,1996,4.5,1,0,0,10,1,0,1,11,10,0,0,0,26,2,5,28.6,Matches
346,Diogo Leite,pt POR,DF,pt Porto,19,1999,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,42.9,Matches
347,Cristian Lema,ar ARG,DF,pt Benfica,28,1990,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,Matches
348,Thomas Lemar,fr FRA,"MF,FW",es Atlético Madrid,22,1995,4.5,1,0,0,6,7,0,23,3,4,0,0,0,19,3,4,42.9,Matches
