Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
349,Clément Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,2,0,0,12,10,0,0,8,19,0,0,0,35,18,21,46.2,Matches
350,Karlo Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
351,Robert Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,0,0,0,14,11,5,4,6,1,1,0,0,20,20,25,44.4,Matches
352,Matthijs de Ligt,nl NED,DF,nl Ajax,18,1999,11.0,2,0,0,10,5,2,2,15,12,0,0,0,73,45,19,70.3,Matches
353,David Limberský,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,3,0,0,7,2,0,4,6,3,0,0,0,32,2,3,40.0,Matches
354,Victor Lindelöf,se SWE,DF,eng Manchester Utd,24,1994,7.0,1,0,0,3,1,0,0,9,3,0,0,0,30,9,6,60.0,Matches
355,Jesse Lingard,eng ENG,"FW,MF",eng Manchester Utd,25,1992,3.3,1,0,0,7,3,1,1,0,2,0,0,0,10,0,2,0.0,Matches
356,Martin Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,2,0,0,4,4,1,9,1,10,0,0,0,35,1,2,33.3,Matches
357,Marko Livaja,hr CRO,FW,gr AEK Athens,24,1993,0.7,1,1,1,6,2,0,1,0,1,0,1,0,1,1,1,50.0,Matches
358,Fernando Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,0,0,0,6,2,2,0,0,0,0,0,0,8,36,21,63.2,Matches
359,Marcos Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,0,0,0,1,3,0,0,1,4,0,0,0,15,2,1,66.7,Matches
360,Hugo Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,0,1,0,1,0,0,0,0,0,0,0,0,9,2,0,100.0,Matches
361,Anthony Lopes,pt POR,GK,fr Lyon,27,1990,7.4,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,100.0,Matches
362,Adrián López,es ESP,"FW,MF",pt Porto,30,1988,1.3,0,0,0,1,1,0,0,1,1,0,0,0,3,4,2,66.7,Matches
363,Dejan Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,0,0,0,1,3,0,0,1,3,0,0,0,8,1,5,16.7,Matches
364,Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,23,1995,6.0,1,0,0,9,24,6,32,4,5,0,0,0,27,3,12,20.0,Matches
365,Filipe Luís,br BRA,DF,es Atlético Madrid,32,1985,4.5,2,0,0,3,5,0,18,16,10,0,0,0,27,7,3,70.0,Matches
366,José Luis Gayà,es ESP,DF,es Valencia,23,1995,5.0,3,0,0,5,4,1,17,5,6,0,0,0,18,5,7,41.7,Matches
367,Romelu Lukaku,be BEL,FW,eng Manchester Utd,25,1993,6.1,1,0,0,6,2,7,7,0,1,0,0,0,9,19,14,57.6,Matches
368,Mikhail Lysov,ru RUS,DF,ru Loko Moscow,20,1998,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,Matches
369,Lisandro Magallán,ar ARG,DF,nl Ajax,24,1993,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,Matches
370,Hörður Magnússon,is ISL,DF,ru CSKA Moscow,25,1993,2.6,1,1,1,2,0,0,2,2,1,0,0,0,16,14,5,73.7,Matches
371,Riyad Mahrez,dz ALG,FW,eng Manchester City,27,1991,4.3,1,0,0,6,3,0,26,1,5,0,0,0,20,2,4,33.3,Matches
372,Maicon,br BRA,DF,tr Galatasaray,29,1988,3.2,1,0,0,3,6,0,1,6,6,0,0,0,25,11,9,55.0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,26,1991,4.8,1,0,0,8,7,0,1,5,2,0,0,0,27,17,18,48.6,Matches
374,Malcom,br BRA,"FW,MF",es Barcelona,21,1997,0.5,0,0,0,0,2,0,1,0,0,0,0,0,5,0,2,0.0,Matches
375,Donyell Malen,nl NED,"FW,MF",nl PSV Eindhoven,19,1999,2.0,0,0,0,4,6,1,4,0,1,0,0,0,7,1,6,14.3,Matches
376,Mario Mandžukić,hr CRO,FW,it Juventus,32,1986,6.4,0,0,0,7,7,3,3,4,5,0,0,0,19,32,19,62.7,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,26,1992,12.8,2,0,0,22,25,14,16,5,14,2,0,0,43,18,33,35.3,Matches
378,Kostas Manolas,gr GRE,DF,it Roma,27,1991,7.3,0,0,0,4,3,0,0,10,8,0,0,0,44,17,17,50.0,Matches
379,Petros Mantalos,gr GRE,"FW,MF",gr AEK Athens,26,1991,4.8,1,0,0,6,8,1,19,4,4,0,0,0,21,1,4,20.0,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,29,1989,3.0,2,0,0,4,4,0,1,8,1,0,0,0,16,1,3,25.0,Matches
381,Iván Marcano,es ESP,DF,it Roma,31,1987,1.8,0,0,0,2,1,0,0,3,0,0,0,0,8,5,6,45.5,Matches
382,Marcelo,br BRA,DF,es Real Madrid,30,1988,3.8,0,0,0,1,3,2,17,2,4,0,0,0,21,1,6,14.3,Matches
383,Marcelo,br BRA,DF,fr Lyon,31,1987,8.0,0,0,0,6,0,0,0,18,4,0,0,0,40,19,1,95.0,Matches
384,Moussa Marega,ml MLI,FW,pt Porto,27,1991,9.3,1,0,0,17,11,13,9,2,6,1,0,0,29,14,25,35.9,Matches
385,José María Giménez,uy URU,DF,es Atlético Madrid,23,1995,4.0,3,0,0,7,4,0,0,7,3,0,0,0,15,10,4,71.4,Matches
386,Mariano,do DOM,FW,es Real Madrid,24,1993,0.9,0,0,0,4,2,2,0,0,0,0,0,0,3,4,4,50.0,Matches
387,Mariano,br BRA,DF,tr Galatasaray,32,1986,2.0,0,0,0,2,1,0,9,2,1,0,1,0,8,0,2,0.0,Matches
388,Marko Marin,de GER,"MF,FW",rs Red Star,29,1989,4.6,1,0,0,4,8,2,16,4,4,0,0,0,28,0,1,0.0,Matches
389,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,32,1985,6.0,1,0,0,1,0,0,0,0,0,0,1,0,5,5,0,100.0,Matches
390,Marlos,ua UKR,FW,ua Shakhtar,30,1988,2.9,0,0,0,3,3,0,1,2,1,0,0,0,12,0,1,0.0,Matches
391,Marquinhos,br BRA,"MF,DF",fr Paris S-G,24,1994,7.0,2,0,0,8,2,1,1,11,6,0,0,0,43,6,7,46.2,Matches
392,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,22,1995,5.6,1,0,0,7,10,3,11,1,3,0,0,0,23,2,6,25.0,Matches
393,Javi Martínez,es ESP,MF,de Bayern Munich,29,1988,5.8,1,0,0,11,14,1,1,20,9,0,0,0,45,21,9,70.0,Matches
394,Lautaro Martínez,ar ARG,MF,it Inter,20,1997,0.6,1,0,0,4,2,0,1,0,0,0,0,0,4,1,3,25.0,Matches
395,Gelson Martins,pt POR,FW,es Atlético Madrid,23,1995,1.0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,3,0.0,Matches
396,Omar Mascarell,gq EQG,MF,de Schalke 04,25,1993,2.5,2,0,0,4,2,0,0,2,3,0,0,0,20,9,5,64.3,Matches
397,Han-Noah Massengo,fr FRA,MF,fr Monaco,17,2001,2.0,0,0,0,0,3,0,2,5,3,0,0,0,12,1,0,100.0,Matches
398,Clinton Mata,ao ANG,DF,be Club Brugge,25,1992,2.3,0,0,0,1,3,0,4,3,12,0,0,0,21,0,3,0.0,Matches
399,Juan Mata,es ESP,"MF,FW",eng Manchester Utd,30,1988,3.1,0,0,0,2,2,1,10,0,2,0,0,0,11,0,0,,Matches
400,Nemanja Matić,rs SRB,MF,eng Manchester Utd,29,1988,6.0,2,0,0,7,6,2,2,7,7,0,0,0,47,13,8,61.9,Matches
401,Joël Matip,cm CMR,DF,eng Liverpool,26,1991,8.0,2,0,0,8,5,0,0,14,8,0,0,1,51,25,8,75.8,Matches
402,Blaise Matuidi,fr FRA,MF,it Juventus,31,1987,7.6,2,0,0,12,4,1,8,11,10,0,0,0,26,10,8,55.6,Matches
403,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,22,1996,5.0,1,0,0,4,4,1,3,13,5,0,1,0,28,6,8,42.9,Matches
404,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",fr Paris S-G,29,1989,0.6,0,0,0,1,0,2,0,0,1,0,0,0,5,4,1,80.0,Matches
405,Maycon,br BRA,MF,ua Shakhtar,21,1997,5.0,0,0,0,2,1,0,5,9,2,0,0,0,21,0,3,0.0,Matches
406,Noussair Mazraoui,ma MAR,DF,nl Ajax,20,1997,9.2,3,0,0,15,8,1,8,21,24,0,0,0,55,10,10,50.0,Matches
407,Kevin Mbabu,ch SUI,DF,ch Young Boys,23,1995,5.0,2,0,0,8,7,0,25,3,12,0,1,0,29,12,4,75.0,Matches
408,Kylian Mbappé,fr FRA,FW,fr Paris S-G,19,1998,7.8,1,0,0,2,12,6,7,1,0,0,0,0,15,0,7,0.0,Matches
409,Jordi Mboula,es ESP,MF,fr Monaco,19,1999,0.4,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0.0,Matches
410,Weston McKennie,us USA,"MF,DF",de Schalke 04,19,1998,4.1,1,0,0,7,3,1,2,13,4,0,0,0,25,24,22,52.2,Matches
411,Scott McTominay,sct SCO,MF,eng Manchester Utd,21,1996,3.0,0,0,0,10,3,0,1,3,6,0,0,0,14,4,2,66.7,Matches
412,Brandon Mechele,be BEL,DF,be Club Brugge,25,1993,5.0,0,0,0,1,0,0,0,6,2,0,0,0,18,11,6,64.7,Matches
413,Arthur Melo,br BRA,MF,es Barcelona,21,1996,6.2,1,0,0,4,20,0,1,2,11,0,0,0,37,1,4,20.0,Matches
414,Memphis,nl NED,FW,fr Lyon,24,1994,6.8,0,0,0,3,8,3,32,1,0,0,0,0,17,2,15,11.8,Matches
415,Benjamin Mendy,fr FRA,DF,eng Manchester City,24,1994,1.9,0,0,0,4,1,0,7,1,5,0,0,0,8,1,1,50.0,Matches
416,Ferland Mendy,fr FRA,"DF,MF",fr Lyon,23,1995,7.8,1,0,0,8,9,0,16,9,5,0,0,0,35,10,5,66.7,Matches
417,Hamza Mendyl,ma MAR,"DF,MF",de Schalke 04,20,1997,4.1,0,0,0,3,3,0,11,9,4,0,0,0,16,1,2,33.3,Matches
418,Dries Mertens,be BEL,FW,it Napoli,31,1987,4.2,1,0,0,8,4,2,18,0,0,0,0,0,11,1,4,20.0,Matches
419,Lionel Messi,ar ARG,FW,es Barcelona,31,1987,9.3,0,0,0,8,20,1,13,3,10,0,0,0,24,1,3,25.0,Matches
420,Thomas Meunier,be BEL,DF,fr Paris S-G,26,1991,4.0,1,0,0,5,1,0,17,4,2,0,0,0,26,5,2,71.4,Matches
421,Arkadiusz Milik,pl POL,FW,it Napoli,24,1994,2.1,1,0,0,2,1,1,0,1,1,0,0,0,5,3,7,30.0,Matches
422,Éder Militão,br BRA,DF,pt Porto,20,1998,9.1,2,0,0,15,12,0,8,17,14,0,1,0,52,28,16,63.6,Matches
423,James Milner,eng ENG,"MF,DF",eng Liverpool,32,1986,10.0,1,0,0,17,9,1,50,9,14,0,0,0,71,15,21,41.7,Matches
424,Santi Mina,es ESP,"FW,MF",es Valencia,22,1995,2.5,1,0,0,4,10,1,3,0,1,0,0,0,6,5,5,50.0,Matches
425,Aleksei Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,22,1995,5.7,0,0,0,8,8,3,21,11,6,1,0,0,46,5,10,33.3,Matches
426,Anton Miranchuk,ru RUS,"FW,MF",ru Loko Moscow,22,1995,4.3,0,0,0,6,8,1,8,2,4,0,0,0,32,4,5,44.4,Matches
427,Miranda,br BRA,DF,it Inter,33,1984,2.1,0,0,0,5,2,0,0,3,2,0,0,0,12,6,1,85.7,Matches
428,Juan Miranda,es ESP,DF,es Barcelona,18,2000,1.0,0,0,0,1,3,1,0,4,1,0,0,0,5,0,1,0.0,Matches
429,Antonio Mirante,it ITA,GK,it Roma,35,1983,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
430,Matej Mitrović,hr CRO,DF,be Club Brugge,24,1993,1.0,0,0,0,0,0,0,1,6,1,0,0,0,3,3,1,75.0,Matches
431,Luka Modrić,hr CRO,MF,es Real Madrid,32,1985,5.2,1,0,0,3,5,1,1,7,4,0,0,0,31,2,6,25.0,Matches
432,Javi Montero,es ESP,DF,es Atlético Madrid,19,1999,1.5,1,0,0,1,2,0,0,0,0,0,0,0,7,1,2,33.3,Matches
433,Júnior Moraes,ua UKR,FW,ua Shakhtar,31,1987,5.6,1,0,0,15,15,0,1,2,1,0,0,0,11,6,16,27.3,Matches
434,Wesley Moraes,br BRA,FW,be Club Brugge,21,1996,5.8,1,0,0,10,7,6,2,0,1,0,0,0,20,15,20,42.9,Matches
435,Erik Morán,es ESP,MF,gr AEK Athens,27,1991,1.1,0,0,0,1,0,0,5,1,1,0,0,0,4,0,2,0.0,Matches
436,Álvaro Morata,es ESP,FW,es Atlético Madrid,25,1992,1.4,0,0,0,6,3,2,0,1,1,0,0,0,3,15,10,60.0,Matches
437,Jérémy Morel,mg MAD,DF,fr Lyon,34,1984,1.0,1,0,0,1,1,0,0,0,1,0,0,0,5,3,4,42.9,Matches
438,Alberto Moreno,es ESP,DF,eng Liverpool,26,1992,0.1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,,Matches
439,Ubong Moses Ekpai,ng NGA,"FW,MF",cz Viktoria Plzeň,22,1995,0.4,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,100.0,Matches
440,Lucas Moura,br BRA,FW,eng Tottenham,25,1992,8.0,0,0,0,8,13,3,5,7,7,0,0,0,35,18,16,52.9,Matches
441,Thomas Müller,de GER,"MF,FW",de Bayern Munich,28,1989,3.9,0,1,0,3,5,3,9,5,6,0,0,0,15,11,8,57.9,Matches
442,Jeison Murillo,co COL,DF,es Valencia,26,1992,1.0,1,0,0,1,1,0,0,3,0,0,1,0,5,4,0,100.0,Matches
443,Fernando Muslera,uy URU,GK,tr Galatasaray,32,1986,6.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,Matches
444,Kévin N'Doram,fr FRA,MF,fr Monaco,22,1996,1.0,0,0,0,1,1,0,0,2,1,0,0,0,8,0,1,0.0,Matches
445,Kirill Nababkin,ru RUS,DF,ru CSKA Moscow,31,1986,6.0,1,0,0,7,5,1,2,7,8,0,0,0,31,8,3,72.7,Matches
446,Ben Nabouhane,km COM,FW,rs Red Star,29,1989,5.7,0,0,0,7,8,4,4,8,2,0,1,0,32,0,5,0.0,Matches
447,Nacho,es ESP,DF,es Real Madrid,28,1990,5.0,2,1,1,3,5,2,1,12,8,0,0,0,21,10,6,62.5,Matches
448,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,31,1986,4.9,1,0,0,3,4,1,13,5,3,0,0,0,18,4,7,36.4,Matches
449,Radja Nainggolan,be BEL,MF,it Inter,30,1988,3.1,0,0,0,0,10,1,5,1,0,0,0,0,15,1,1,50.0,Matches
450,Marvelous Nakamba,zw ZIM,MF,be Club Brugge,24,1994,4.4,1,0,0,6,4,0,1,15,8,0,0,0,32,4,4,50.0,Matches
451,Naldo,br BRA,DF,de Schalke 04,35,1982,4.0,0,0,0,5,3,1,0,5,2,0,2,0,18,19,8,70.4,Matches
452,Matija Nastasić,rs SRB,DF,de Schalke 04,25,1993,6.0,0,0,0,3,1,0,0,12,16,0,0,0,22,7,4,63.6,Matches
453,Keylor Navas,cr CRC,GK,es Real Madrid,31,1986,3.0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,100.0,Matches
454,Badou Ndiaye,sn SEN,MF,tr Galatasaray,27,1990,4.7,1,1,1,9,5,0,1,2,10,0,0,0,37,7,4,63.6,Matches
455,Tanguy Ndombele,fr FRA,MF,fr Lyon,21,1996,7.1,0,0,0,4,20,0,2,12,11,0,0,0,53,3,0,100.0,Matches
456,Reiss Nelson,eng ENG,"FW,MF",de Hoffenheim,18,1999,1.3,0,0,0,1,1,0,3,1,1,0,0,0,4,0,0,,Matches
457,Wellington Nem,br BRA,FW,ua Shakhtar,26,1992,0.9,0,0,0,0,3,0,1,1,2,0,0,0,6,0,0,,Matches
458,David Neres,br BRA,FW,nl Ajax,21,1997,9.4,0,0,0,11,15,7,9,3,7,0,0,0,50,2,7,22.2,Matches
459,Neto,br BRA,GK,es Valencia,29,1989,5.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
460,Manuel Neuer,de GER,GK,de Bayern Munich,32,1986,8.0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,100.0,Matches
461,Neymar,br BRA,"MF,FW",fr Paris S-G,26,1992,5.9,2,0,0,4,34,3,21,2,3,0,0,0,24,1,5,16.7,Matches
462,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,24,1994,2.2,1,0,0,9,5,1,4,3,1,1,0,0,6,4,4,50.0,Matches
463,Cyril Ngonge,be BEL,DF,be Club Brugge,18,2000,0.8,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,,Matches
464,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,23,1994,7.0,1,0,0,11,5,0,11,12,6,0,0,0,46,18,13,58.1,Matches
465,Takuma Nishimura,jp JPN,FW,ru CSKA Moscow,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
466,Håvard Nordtveit,no NOR,"DF,MF",de Hoffenheim,28,1990,2.1,0,0,0,4,0,0,0,2,0,0,0,0,12,5,1,83.3,Matches
467,Jean-Pierre Nsame,cm CMR,FW,ch Young Boys,25,1993,1.6,0,0,0,2,0,1,1,0,1,0,0,0,7,10,17,37.0,Matches
468,Alexander Nübel,de GER,GK,de Schalke 04,21,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
469,Kasim Nuhu,gh GHA,DF,de Hoffenheim,23,1995,1.6,1,1,1,2,0,0,0,3,1,0,0,0,8,2,3,40.0,Matches
470,Steven Nzonzi,fr FRA,MF,it Roma,29,1988,6.8,0,0,0,11,5,0,2,5,8,0,0,0,51,13,15,46.4,Matches
471,Jan Oblak,si SVN,GK,es Atlético Madrid,25,1993,8.0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,,Matches
472,Ivan Oblyakov,ru RUS,"MF,FW",ru CSKA Moscow,20,1998,5.4,2,0,0,7,7,1,13,7,8,0,0,0,21,3,6,33.3,Matches
473,Bastian Oczipka,de GER,DF,de Schalke 04,29,1989,2.0,0,0,0,0,1,0,8,1,2,0,0,0,3,0,0,,Matches
474,Álvaro Odriozola,es ESP,DF,es Real Madrid,22,1995,2.5,0,0,0,3,2,0,17,1,5,0,0,0,9,1,3,25.0,Matches
475,Marios Oikonomou,gr GRE,DF,gr AEK Athens,25,1992,3.7,1,0,0,2,2,0,0,12,2,0,0,0,12,4,5,44.4,Matches
476,Sérgio Oliveira,pt POR,MF,pt Porto,26,1992,1.1,0,0,0,0,3,0,2,1,1,0,0,0,9,1,3,25.0,Matches
477,Robin Olsen,se SWE,GK,it Roma,28,1990,6.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,Matches
478,André Onana,cm CMR,GK,nl Ajax,22,1996,12.0,2,0,0,0,1,0,0,0,0,0,0,0,15,4,2,66.7,Matches
479,Henry Onyekuru,ng NGA,"FW,MF",tr Galatasaray,21,1997,3.6,0,0,0,5,5,4,5,2,4,0,0,0,14,4,7,36.4,Matches
480,Loïs Openda,be BEL,"FW,MF",be Club Brugge,18,2000,1.2,1,0,0,2,3,0,2,1,0,0,0,0,3,1,0,100.0,Matches
481,Divock Origi,be BEL,FW,eng Liverpool,23,1995,2.5,0,0,0,5,4,1,4,1,0,0,0,0,7,6,10,37.5,Matches
482,David Ospina,co COL,GK,it Napoli,29,1988,6.0,1,0,0,0,3,0,0,0,1,0,0,0,8,0,0,,Matches
483,Nicolás Otamendi,ar ARG,DF,eng Manchester City,30,1988,4.4,3,1,1,8,3,1,0,6,4,0,1,0,16,21,9,70.0,Matches
484,Otávio,pt POR,"MF,FW",pt Porto,23,1995,5.7,2,0,0,15,14,1,8,5,13,0,0,0,42,6,13,31.6,Matches
485,Adam Ounas,dz ALG,"MF,FW",it Napoli,21,1996,0.3,0,0,0,1,2,0,3,0,0,0,0,0,2,1,0,100.0,Matches
486,Leandro Paredes,ar ARG,MF,fr Paris S-G,24,1994,0.4,1,0,0,1,3,0,0,0,1,0,0,0,2,0,1,0.0,Matches
487,Daniel Parejo,es ESP,MF,es Valencia,29,1989,5.0,2,0,0,8,9,1,17,2,4,0,2,0,31,0,2,0.0,Matches
488,Thomas Partey,gh GHA,MF,es Atlético Madrid,25,1993,4.6,3,0,0,6,0,0,4,11,6,0,0,0,29,6,5,54.5,Matches
489,Javier Pastore,ar ARG,MF,it Roma,29,1989,0.6,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,,Matches
490,Alan Patrick,br BRA,MF,ua Shakhtar,27,1991,2.3,1,0,0,4,6,0,1,1,1,0,0,0,8,0,0,,Matches
491,Gabriel Paulista,br BRA,DF,es Valencia,27,1990,5.0,1,0,0,4,4,0,0,9,7,1,0,0,31,10,14,41.7,Matches
492,Milan Pavkov,rs SRB,FW,rs Red Star,24,1994,2.4,2,0,0,5,7,0,1,3,2,0,0,0,6,12,23,34.3,Matches
493,Lorenzo Pellegrini,it ITA,MF,it Roma,22,1996,4.3,1,0,0,9,6,1,23,5,4,0,0,0,22,6,13,31.6,Matches
494,Luca Pellegrini,it ITA,DF,it Roma,19,1999,0.3,1,1,1,4,0,0,1,0,3,0,0,0,1,0,2,0.0,Matches
495,Pepe,pt POR,DF,pt Porto,35,1983,3.3,2,0,0,3,4,1,0,3,5,0,0,0,31,10,10,50.0,Matches
496,André Pereira,pt POR,"FW,MF",pt Porto,23,1995,0.7,0,0,0,3,3,0,0,1,1,0,0,0,2,3,3,50.0,Matches
497,Andreas Pereira,br BRA,"MF,FW",eng Manchester Utd,22,1996,2.1,0,0,0,9,4,0,7,1,1,0,0,0,13,2,1,66.7,Matches
498,Danilo Pereira,pt POR,MF,pt Porto,26,1991,10.3,2,0,0,16,17,0,0,14,8,0,0,0,101,25,17,59.5,Matches
499,Maxi Pereira,uy URU,DF,pt Porto,34,1984,7.0,0,0,0,9,3,0,6,8,12,0,1,0,38,3,6,33.3,Matches
500,Gastón Pereiro,uy URU,MF,nl PSV Eindhoven,23,1995,4.3,0,0,0,5,2,0,15,1,3,0,0,0,11,1,2,33.3,Matches
501,Luan Peres Petroni,br BRA,DF,be Club Brugge,24,1994,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,Matches
502,Ivan Perišić,hr CRO,FW,it Inter,29,1989,5.5,2,0,0,8,5,0,24,11,6,0,0,0,20,12,18,40.0,Matches
503,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,28,1990,1.0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,100.0,Matches
504,Diego Perotti,ar ARG,"FW,MF",it Roma,30,1988,1.7,0,0,0,1,4,0,13,3,3,1,0,0,8,1,2,33.3,Matches
505,Milan Petržela,cz CZE,FW,cz Viktoria Plzeň,35,1983,2.5,0,0,0,4,6,2,2,1,3,0,1,0,14,0,4,0.0,Matches
506,Maximilian Philipp,de GER,FW,de Dortmund,24,1994,0.9,0,0,0,1,1,1,1,2,2,0,0,0,6,0,1,0.0,Matches
507,Cristiano Piccini,it ITA,DF,es Valencia,25,1992,3.0,1,0,0,1,4,0,10,4,7,0,0,0,19,4,2,66.7,Matches
508,Gerard Piqué,es ESP,DF,es Barcelona,31,1987,11.0,1,0,0,5,3,0,0,12,8,0,0,0,52,21,15,58.3,Matches
509,Łukasz Piszczek,pl POL,DF,de Dortmund,33,1985,5.0,0,0,0,3,2,0,5,10,8,0,0,0,25,6,6,50.0,Matches
510,Pizzi,pt POR,MF,pt Benfica,28,1989,3.5,0,0,0,3,4,0,28,2,2,0,0,0,22,2,2,50.0,Matches
511,Miralem Pjanić,ba BIH,MF,it Juventus,28,1990,9.0,1,0,0,13,8,1,44,16,10,0,0,0,73,2,11,15.4,Matches
512,Paul Pogba,fr FRA,MF,eng Manchester Utd,25,1993,8.1,1,1,1,13,24,1,7,6,2,0,0,0,45,12,1,92.3,Matches
513,Matteo Politano,it ITA,FW,it Inter,24,1993,5.0,1,0,0,4,13,3,50,3,4,0,0,0,18,1,7,12.5,Matches
514,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,21,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
515,Ezequiel Ponce,ar ARG,FW,gr AEK Athens,21,1997,5.4,1,0,0,11,12,2,0,2,5,0,0,0,11,17,25,40.5,Matches
516,Stefan Posch,at AUT,DF,de Hoffenheim,21,1997,2.0,0,0,0,1,1,0,0,1,4,0,0,0,8,1,7,12.5,Matches
517,Benoît Poulain,fr FRA,DF,be Club Brugge,31,1987,6.0,0,0,0,2,4,0,1,15,4,0,0,0,34,14,4,77.8,Matches
518,Roman Procházka,sk SVK,MF,cz Viktoria Plzeň,29,1989,4.7,0,0,0,10,3,0,3,6,1,0,0,0,20,8,11,42.1,Matches
519,Christian Pulisic,us USA,FW,de Dortmund,19,1998,5.0,0,0,0,3,8,3,16,3,5,0,0,0,26,3,11,21.4,Matches
520,Andriy Pyatov,ua UKR,GK,ua Shakhtar,34,1984,6.0,1,0,0,0,3,0,0,0,0,0,0,0,8,3,1,75.0,Matches
521,Adrien Rabiot,fr FRA,MF,fr Paris S-G,23,1995,3.2,0,0,0,2,5,0,2,3,4,0,0,0,25,14,1,93.3,Matches
522,Rafael,br BRA,"DF,MF",fr Lyon,28,1990,2.6,0,0,0,3,3,1,5,11,3,0,0,0,11,6,1,85.7,Matches
523,Rafinha,br BRA,DF,de Bayern Munich,32,1985,4.1,1,0,0,6,1,0,2,5,10,0,0,0,30,1,4,20.0,Matches
524,Rafinha,br BRA,FW,es Barcelona,25,1993,0.9,0,0,0,2,3,0,3,0,2,0,0,0,5,1,1,50.0,Matches
525,Andrea Raggi,it ITA,DF,fr Monaco,34,1984,4.0,1,0,0,0,5,0,5,5,1,0,0,0,18,1,2,33.3,Matches
