Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
624,Roko Simic,hr CRO,FW,at RB Salzburg,17,2003,0.1,5,0,0,0,5,1,5,0,0,,0,,3,9,2,0,0,0,1,0,4,2,Matches
625,Milan Škriniar,sk SVK,DF,it Inter,26,1995,8.0,544,72,264,228,55,11,544,5,3,60.0,2,40.0,346,1519,696,9,5,0,4,3,393,8,Matches
626,Islam Slimani,dz ALG,FW,pt Sporting CP,33,1988,1.2,26,0,2,14,10,2,26,0,0,,0,,16,70,11,0,1,1,1,2,20,2,Matches
627,Everton Soares,br BRA,"FW,MF",pt Benfica,25,1996,6.0,190,3,38,66,89,7,190,23,8,34.8,15,65.2,122,885,362,13,13,3,5,11,125,25,Matches
628,Eduard Sobol,ua UKR,DF,be Club Brugge,26,1995,3.7,163,15,65,60,41,0,163,11,7,63.6,4,36.4,70,357,145,2,4,0,6,1,76,6,Matches
629,Oumar Solet,fr FRA,DF,at RB Salzburg,21,2000,3.7,190,34,105,75,13,0,190,1,1,100.0,0,0.0,98,432,276,3,5,0,2,0,90,0,Matches
630,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,22,1999,3.6,179,2,22,68,90,18,179,10,9,90.0,1,10.0,139,1009,539,18,10,10,7,11,146,39,Matches
631,Josef de Souza,br BRA,MF,tr Beşiktaş,32,1989,4.9,336,26,106,202,29,3,336,5,3,60.0,2,40.0,158,696,303,5,3,2,9,7,199,3,Matches
632,Kamal Sowah,gh GHA,"MF,DF",be Club Brugge,21,2000,3.3,176,6,36,53,89,9,176,15,7,46.7,8,53.3,100,569,169,6,6,2,14,5,108,19,Matches
633,Marvin Spielmann,ch SUI,MF,ch Young Boys,25,1996,0.1,6,0,1,5,0,0,6,1,0,0.0,1,100.0,7,25,9,0,0,0,0,1,5,0,Matches
634,Josip Stanišić,hr CRO,DF,de Bayern Munich,21,2000,0.3,18,0,6,7,5,1,18,0,0,,0,,11,51,21,0,1,0,0,0,14,1,Matches
635,Renato Steffen,ch SUI,FW,de Wolfsburg,29,1991,2.9,132,4,34,57,43,5,132,5,3,60.0,2,40.0,57,262,94,1,2,0,12,1,83,12,Matches
636,Zack Steffen,us USA,GK,eng Manchester City,26,1995,1.0,27,20,26,1,0,0,27,0,0,,0,,16,38,22,0,0,0,0,0,16,0,Matches
637,Taras Stepanenko,ua UKR,MF,ua Shakhtar,31,1989,2.5,166,8,43,101,22,1,166,1,0,0.0,1,100.0,88,360,120,3,2,0,2,0,125,3,Matches
638,Raheem Sterling,eng ENG,FW,eng Manchester City,26,1994,6.5,282,1,16,99,171,42,282,27,17,63.0,10,37.0,228,1331,691,23,16,9,14,10,240,85,Matches
639,John Stones,eng ENG,DF,eng Manchester City,27,1994,7.1,596,47,172,381,48,10,596,4,2,50.0,2,50.0,464,2740,1823,15,13,0,4,1,483,6,Matches
640,Luis Suárez,uy URU,FW,es Atlético Madrid,34,1987,3.8,113,2,6,48,61,22,112,4,1,25.0,3,75.0,55,196,62,4,1,5,6,5,91,20,Matches
641,Luka Sučić,hr CRO,MF,at RB Salzburg,18,2002,5.7,267,3,41,137,91,8,265,9,6,66.7,3,33.3,153,836,473,9,13,0,11,4,171,7,Matches
642,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar,18,2002,0.6,58,0,1,26,31,2,58,1,0,0.0,1,100.0,35,126,57,1,0,0,0,2,47,2,Matches
643,Niklas Süle,de GER,DF,de Bayern Munich,25,1995,5.7,488,42,216,219,56,6,488,3,1,33.3,2,66.7,341,1869,1179,12,12,1,3,1,374,7,Matches
644,Miralem Sulejmani,rs SRB,DF,ch Young Boys,32,1988,0.1,7,0,0,1,6,2,7,0,0,,0,,4,18,2,0,0,0,1,0,4,1,Matches
645,Vladyslav Supriaha,ua UKR,FW,ua Dynamo Kyiv,21,2000,0.9,26,0,2,17,9,3,26,0,0,,0,,16,68,33,1,1,0,5,0,18,2,Matches
646,Suso,es ESP,FW,es Sevilla,27,1993,2.5,143,0,8,63,76,7,143,4,4,100.0,0,0.0,103,495,209,5,3,2,11,4,108,21,Matches
647,Aleksei Sutormin,ru RUS,"DF,MF",ru Zenit,27,1994,3.3,211,9,51,98,62,3,211,0,0,,0,,139,522,249,3,6,2,5,3,154,18,Matches
648,Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,30,1991,5.9,368,19,125,199,45,1,368,9,5,55.6,4,44.4,167,774,305,2,3,2,4,1,233,3,Matches
649,Oleksandr Syrota,ua UKR,DF,ua Dynamo Kyiv,21,2000,5.0,287,56,205,80,3,1,287,0,0,,0,,142,647,366,1,1,0,0,0,189,0,Matches
650,Wojciech Szczęsny,pl POL,GK,it Juventus,31,1990,7.0,196,175,196,1,0,0,196,0,0,,0,,93,455,302,0,0,0,0,0,95,0,Matches
651,Dominik Szoboszlai,hu HUN,"FW,MF",de RB Leipzig,20,2000,2.3,134,4,14,73,47,6,133,8,5,62.5,3,37.5,70,434,203,4,2,1,4,3,109,19,Matches
652,Adel Taarabt,ma MAR,MF,pt Benfica,32,1989,3.8,188,6,42,117,33,2,188,13,7,53.8,6,46.2,112,653,262,7,1,1,5,5,116,7,Matches
653,Bruno Tabata,br BRA,"MF,FW",pt Sporting CP,24,1997,2.3,106,4,21,55,31,3,106,5,1,20.0,4,80.0,64,466,234,8,5,1,5,1,75,9,Matches
654,Dušan Tadić,rs SRB,FW,nl Ajax,32,1988,7.0,397,3,32,88,281,59,397,18,9,50.0,9,50.0,276,1244,637,25,9,6,15,20,311,108,Matches
655,Nicolás Tagliafico,ar ARG,DF,nl Ajax,28,1992,1.5,109,4,21,39,49,6,109,1,0,0.0,1,100.0,52,155,64,3,1,0,2,0,64,10,Matches
656,Mehdi Taremi,ir IRN,FW,pt Porto,29,1992,5.4,176,8,18,76,84,29,176,7,2,28.6,5,71.4,93,486,237,11,9,4,10,6,115,26,Matches
657,Ciprian Tătărușanu,ro ROU,GK,it Milan,35,1986,3.0,103,91,103,0,0,0,103,0,0,,0,,51,278,182,0,0,0,0,0,46,0,Matches
658,Kenneth Taylor,nl NED,MF,nl Ajax,19,2002,0.5,31,0,4,15,13,3,31,3,2,66.7,1,33.3,17,71,45,2,2,0,1,1,19,4,Matches
659,Alex Teixeira,br BRA,MF,tr Beşiktaş,31,1990,2.0,65,0,4,42,19,3,65,8,7,87.5,1,12.5,41,314,177,6,5,0,8,2,47,5,Matches
660,Alex Telles,br BRA,DF,eng Manchester Utd,28,1992,3.2,264,9,50,124,93,2,264,4,4,100.0,0,0.0,113,490,243,7,5,1,6,1,168,21,Matches
661,Marc-André ter Stegen,de GER,GK,es Barcelona,29,1992,6.0,228,195,227,1,0,0,228,0,0,,0,,130,563,301,0,0,0,0,0,133,0,Matches
662,Tetê,br BRA,"FW,MF",ua Shakhtar,21,2000,4.1,182,1,17,74,92,14,182,20,7,35.0,13,65.0,144,735,348,12,5,7,8,6,163,40,Matches
663,Sébastien Thill,lu LUX,MF,md Sheriff Tiraspol,27,1993,6.0,293,25,104,123,67,6,293,1,1,100.0,0,0.0,177,693,359,6,2,2,5,0,172,11,Matches
664,Steffen Tigges,de GER,FW,de Dortmund,23,1998,1.1,29,0,5,11,13,3,29,1,0,0.0,1,100.0,18,97,46,2,1,1,4,3,21,4,Matches
665,Samson Tijani,ng NGA,MF,at RB Salzburg,19,2002,0.3,12,2,9,3,0,0,12,0,0,,0,,7,19,11,0,0,0,1,0,7,0,Matches
666,Malik Tillman,us USA,FW,de Bayern Munich,19,2002,0.2,7,0,2,2,3,0,7,0,0,,0,,6,16,7,0,0,0,0,1,6,0,Matches
667,Jurriën Timber,nl NED,DF,nl Ajax,20,2001,6.4,568,34,201,339,36,4,568,8,7,87.5,1,12.5,403,2103,1178,7,4,0,4,2,420,9,Matches
668,Corentin Tolisso,fr FRA,MF,de Bayern Munich,26,1994,2.6,229,8,45,140,45,3,229,2,1,50.0,1,50.0,146,378,133,0,3,0,5,1,168,6,Matches
669,Rafael Tolói,it ITA,DF,it Atalanta,30,1990,4.0,265,11,70,138,60,8,265,1,0,0.0,1,100.0,131,630,392,9,7,0,5,2,182,7,Matches
670,Tiago Tomás,pt POR,"MF,FW",pt Sporting CP,19,2002,1.8,59,1,9,26,24,6,59,5,2,40.0,3,60.0,30,189,107,5,1,1,8,4,34,7,Matches
671,Fikayo Tomori,eng ENG,DF,it Milan,23,1997,4.6,271,52,179,91,3,2,271,2,0,0.0,2,100.0,132,641,360,0,0,0,4,0,156,0,Matches
672,Sandro Tonali,it ITA,MF,it Milan,21,2000,3.7,225,7,67,115,46,3,225,8,7,87.5,1,12.5,117,684,328,10,4,0,6,9,136,2,Matches
673,Mehmet Topal,tr TUR,"MF,DF",tr Beşiktaş,35,1986,2.9,115,15,40,59,17,6,115,1,1,100.0,0,0.0,47,159,72,1,1,0,1,1,59,1,Matches
674,Gökhan Töre,tr TUR,MF,tr Beşiktaş,29,1992,0.9,34,2,5,21,9,0,34,4,1,25.0,3,75.0,19,155,70,3,2,0,4,1,22,7,Matches
675,Ferrán Torres,es ESP,FW,eng Manchester City,21,2000,0.8,19,0,1,9,9,2,19,2,1,50.0,1,50.0,12,60,21,1,1,0,3,1,14,3,Matches
676,Óliver Torres,es ESP,MF,es Sevilla,26,1994,1.9,139,2,17,87,35,0,139,3,1,33.3,2,66.7,104,360,183,3,1,0,3,3,117,11,Matches
677,Pau Torres,es ESP,DF,es Villarreal,24,1997,12.0,656,140,397,243,19,8,656,7,5,71.4,2,28.6,367,2101,1419,11,4,0,7,1,416,0,Matches
678,Adama Traoré,ml MLI,"FW,MF",md Sheriff Tiraspol,26,1995,5.9,177,13,42,77,63,16,177,19,12,63.2,7,36.8,109,741,320,12,9,5,15,11,113,23,Matches
679,Manu Trigueros,es ESP,"MF,FW",es Villarreal,29,1991,3.7,177,7,34,69,74,7,177,0,0,,0,,82,366,183,5,7,0,6,4,130,11,Matches
680,Kieran Trippier,eng ENG,"DF,FW",es Atlético Madrid,30,1990,2.4,138,1,30,73,35,0,138,1,0,0.0,1,100.0,60,182,124,3,2,0,2,0,79,6,Matches
681,Anatolii Trubin,ua UKR,GK,ua Shakhtar,19,2001,3.0,108,99,108,0,0,0,108,0,0,,0,,66,238,140,0,0,0,0,0,57,0,Matches
682,Kostas Tsimikas,gr GRE,DF,eng Liverpool,25,1996,3.8,290,6,83,113,96,3,290,7,5,71.4,2,28.6,169,856,447,12,8,0,4,4,171,33,Matches
683,Viktor Tsyhankov,ua UKR,"FW,MF",ua Dynamo Kyiv,23,1997,5.4,264,13,64,94,110,13,264,11,2,18.2,9,81.8,128,704,372,8,10,1,15,5,170,27,Matches
684,Oleksandr Tymchyk,ua UKR,DF,ua Dynamo Kyiv,24,1997,1.8,129,2,38,51,40,5,129,5,3,60.0,2,40.0,67,468,290,9,3,1,3,0,77,15,Matches
685,Salih Uçan,tr TUR,MF,tr Beşiktaş,27,1994,1.3,79,7,28,37,14,1,79,6,4,66.7,2,33.3,34,157,52,0,1,0,2,0,47,2,Matches
686,Manuel Ugarte Ribeiro,uy URU,MF,pt Sporting CP,20,2001,2.3,103,3,30,71,4,2,103,1,0,0.0,1,100.0,64,315,132,0,0,0,2,3,70,0,Matches
687,Andreas Ulmer,at AUT,DF,at RB Salzburg,35,1985,7.9,456,19,137,219,106,6,456,6,2,33.3,4,66.7,170,780,512,10,2,2,5,4,219,26,Matches
688,Sven Ulreich,de GER,GK,de Bayern Munich,32,1988,1.0,35,25,34,1,0,0,35,0,0,,0,,21,70,51,0,0,0,0,0,19,0,Matches
689,Dayot Upamecano,fr FRA,DF,de Bayern Munich,22,1998,7.3,631,45,269,332,35,3,631,6,5,83.3,1,16.7,460,2575,1411,10,10,0,4,0,460,1,Matches
690,Mateus Uribe,co COL,MF,pt Porto,30,1991,3.2,144,4,37,89,22,2,144,5,2,40.0,3,60.0,65,240,79,0,2,0,4,6,72,1,Matches
691,Necip Uysal,tr TUR,DF,tr Beşiktaş,30,1991,2.1,92,12,38,36,19,1,92,3,1,33.3,2,66.7,30,105,61,0,2,0,0,0,42,5,Matches
692,Jesús Vallejo,es ESP,DF,es Real Madrid,24,1997,0.1,11,2,7,4,0,0,11,0,0,,0,,2,8,1,0,0,0,1,0,5,0,Matches
693,Federico Valverde,uy URU,"MF,FW",es Real Madrid,23,1998,8.9,503,21,93,244,179,14,503,19,12,63.2,7,36.8,266,1942,1147,31,29,5,8,2,349,32,Matches
694,Ignace Van Der Brempt,be BEL,"MF,FW",be Club Brugge,19,2002,1.8,102,2,27,48,29,5,102,12,9,75.0,3,25.0,54,315,173,7,1,3,8,6,55,9,Matches
695,Virgil van Dijk,nl NED,DF,eng Liverpool,30,1991,9.0,753,54,283,456,18,4,753,4,4,100.0,0,0.0,422,1682,902,3,3,0,0,0,549,3,Matches
696,Hans Vanaken,be BEL,"MF,FW",be Club Brugge,28,1992,6.0,371,8,78,180,116,16,371,21,16,76.2,5,23.8,188,857,370,6,16,1,8,7,254,20,Matches
697,Raphaël Varane,fr FRA,DF,eng Manchester Utd,28,1993,3.9,289,27,128,159,8,3,289,1,1,100.0,0,0.0,172,1184,701,7,4,0,4,1,192,1,Matches
698,Berkay Vardar,az AZE,DF,tr Beşiktaş,18,2003,0.2,5,1,2,3,0,0,5,0,0,,0,,1,5,1,0,0,0,0,0,1,0,Matches
699,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,30,1991,3.9,308,13,90,111,108,15,308,8,6,75.0,2,25.0,157,874,413,11,3,4,9,3,225,31,Matches
700,Matías Vecino,uy URU,MF,it Inter,29,1991,1.4,49,2,14,24,11,1,49,1,1,100.0,0,0.0,29,153,58,2,1,0,0,2,30,3,Matches
701,Benjamin Verbič,si SVN,"MF,FW",ua Dynamo Kyiv,27,1993,1.0,41,0,11,12,18,4,41,2,0,0.0,2,100.0,27,118,68,3,4,0,6,1,32,8,Matches
702,Lucas Veríssimo,br BRA,DF,pt Benfica,26,1995,3.0,147,34,103,38,6,4,147,2,0,0.0,2,100.0,71,204,83,0,1,0,0,1,83,0,Matches
703,Marco Verratti,it ITA,MF,fr Paris S-G,28,1992,4.8,513,23,141,277,102,9,513,18,14,77.8,4,22.2,288,1339,653,5,11,1,6,13,392,9,Matches
704,Jan Vertonghen,be BEL,DF,pt Benfica,34,1987,10.0,540,88,306,224,12,8,540,3,3,100.0,0,0.0,322,1431,656,1,1,0,1,1,354,0,Matches
705,Domagoj Vida,hr CRO,DF,tr Beşiktaş,32,1989,2.0,121,19,65,55,2,1,121,1,1,100.0,0,0.0,66,385,153,0,0,0,1,0,74,0,Matches
706,Arturo Vidal,cl CHI,MF,it Inter,34,1987,4.6,315,14,74,168,74,10,315,7,5,71.4,2,28.6,178,650,366,6,5,1,5,2,205,18,Matches
707,Fabio Vieira,pt POR,"MF,DF",pt Porto,21,2000,1.0,58,0,9,28,22,2,58,4,3,75.0,1,25.0,42,194,121,2,1,0,3,3,43,7,Matches
708,Rúben Vinagre,pt POR,"MF,DF",pt Sporting CP,22,1999,0.7,41,2,13,16,12,0,41,1,1,100.0,0,0.0,22,113,59,1,1,0,2,1,30,4,Matches
709,João Virgínia,pt POR,GK,pt Sporting CP,21,1999,1.0,42,41,42,0,0,0,42,0,0,,0,,28,90,42,0,0,0,0,0,25,0,Matches
710,Vitão,br BRA,DF,ua Shakhtar,21,2000,1.0,95,21,47,47,1,0,95,0,0,,0,,70,279,159,0,1,1,0,0,72,0,Matches
711,Vitinha,pt POR,MF,pt Porto,21,2000,2.5,179,4,33,100,50,4,179,5,4,80.0,1,20.0,99,566,264,7,1,2,3,1,115,1,Matches
712,Vitinho,br BRA,"FW,MF",ua Dynamo Kyiv,22,1999,1.1,46,0,8,13,26,5,46,4,1,25.0,3,75.0,30,148,38,1,1,1,1,2,32,9,Matches
713,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,27,1994,10.0,392,363,392,0,0,0,392,0,0,,0,,195,887,461,0,0,0,1,0,153,0,Matches
714,Dušan Vlahović,rs SRB,FW,it Juventus,21,2000,2.0,46,0,3,26,17,7,46,1,1,100.0,0,0.0,31,108,31,2,1,0,9,5,35,8,Matches
715,Ruud Vormer,nl NED,MF,be Club Brugge,33,1988,1.8,103,5,21,48,34,4,103,1,1,100.0,0,0.0,48,181,112,4,1,1,0,0,68,10,Matches
716,Aster Vranckx,be BEL,"MF,FW",de Wolfsburg,18,2002,3.7,166,4,38,94,39,1,166,12,8,66.7,4,33.3,85,450,237,7,3,0,13,9,97,12,Matches
717,Stefan de Vrij,nl NED,DF,it Inter,29,1992,5.4,389,40,199,184,6,4,389,0,0,,0,,232,1431,885,3,1,0,8,1,276,2,Matches
718,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,29,1992,3.4,160,18,66,66,28,2,160,2,0,0.0,2,100.0,48,137,43,1,0,0,3,0,57,4,Matches
719,Luca Waldschmidt,de GER,"MF,FW",de Wolfsburg,25,1996,1.3,42,2,5,23,15,1,42,1,0,0.0,1,100.0,18,78,35,1,1,0,2,0,25,5,Matches
720,Kyle Walker,eng ENG,DF,eng Manchester City,31,1990,6.4,506,23,118,303,87,10,506,1,1,100.0,0,0.0,337,1336,688,13,7,0,4,3,351,25,Matches
721,Aaron Wan-Bissaka,eng ENG,DF,eng Manchester Utd,23,1997,4.7,353,17,125,160,73,4,353,10,8,80.0,2,20.0,173,1235,764,15,7,0,6,4,224,12,Matches
722,Timothy Weah,us USA,"MF,FW",fr Lille,21,2000,2.8,103,1,11,41,52,6,103,6,3,50.0,3,50.0,59,424,204,11,6,3,5,2,72,20,Matches
723,Wout Weghorst,nl NED,FW,de Wolfsburg,28,1992,4.4,140,3,11,77,53,16,140,3,1,33.3,2,66.7,77,214,97,2,3,1,10,0,108,17,Matches
724,Julian Weigl,de GER,MF,pt Benfica,25,1995,9.0,452,21,116,288,48,1,452,9,7,77.8,2,22.2,251,973,375,3,5,0,5,3,282,2,Matches
725,Welinton,br BRA,DF,tr Beşiktaş,32,1989,3.5,232,30,107,118,10,1,232,3,1,33.3,2,66.7,105,413,211,2,2,0,2,0,120,0,Matches
726,Wendel,br BRA,MF,ru Zenit,23,1997,5.3,355,16,82,205,73,11,355,5,3,60.0,2,40.0,231,1318,731,13,9,3,13,5,273,14,Matches
727,Wendell,br BRA,DF,pt Porto,28,1993,1.5,88,1,22,49,22,0,88,2,1,50.0,1,50.0,44,372,234,6,7,0,1,1,42,1,Matches
728,Timo Werner,de GER,"FW,MF",eng Chelsea,25,1996,2.7,115,1,7,29,81,25,115,7,4,57.1,3,42.9,74,470,285,8,8,2,8,6,87,24,Matches
729,Georginio Wijnaldum,nl NED,MF,fr Paris S-G,30,1990,2.9,129,8,30,79,20,7,129,4,1,25.0,3,75.0,63,269,105,3,1,1,8,4,103,5,Matches
730,Neco Williams,wls WAL,"DF,FW",eng Liverpool,20,2001,2.0,156,2,43,71,45,4,156,7,5,71.4,2,28.6,94,498,220,6,2,3,3,0,96,13,Matches
731,Axel Witsel,be BEL,MF,de Dortmund,32,1989,5.2,350,23,84,228,39,0,350,1,1,100.0,0,0.0,219,1031,422,3,5,0,1,0,233,1,Matches
732,Maximilian Wöber,at AUT,DF,at RB Salzburg,23,1998,6.3,417,55,219,180,20,2,417,2,2,100.0,0,0.0,205,1018,525,10,1,0,1,0,241,2,Matches
733,Marius Wolf,de GER,"DF,FW",de Dortmund,26,1995,1.9,112,4,16,44,52,11,112,3,2,66.7,1,33.3,56,244,105,4,5,4,2,1,59,11,Matches
734,Max Woltman,eng ENG,FW,eng Liverpool,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
735,Xeka,pt POR,MF,fr Lille,26,1994,4.8,272,9,58,167,50,7,272,3,3,100.0,0,0.0,114,512,175,0,1,0,10,3,161,8,Matches
736,Momo Yansané,gn GUI,FW,md Sheriff Tiraspol,24,1997,1.7,53,2,8,25,20,2,53,1,0,0.0,1,100.0,34,183,92,4,3,1,3,2,33,5,Matches
737,Roman Yaremchuk,ua UKR,FW,pt Benfica,25,1995,5.7,158,3,8,80,72,23,158,12,8,66.7,4,33.3,111,677,263,8,8,3,20,12,130,35,Matches
738,Jasur Yaxshiboyev,uz UZB,FW,md Sheriff Tiraspol,24,1997,2.2,57,3,11,27,19,7,57,1,1,100.0,0,0.0,31,158,45,4,2,3,4,5,37,7,Matches
739,Yusuf Yazıcı,tr TUR,"MF,FW",fr Lille,24,1997,0.6,49,0,5,19,27,1,49,5,3,60.0,2,40.0,29,174,89,2,1,0,2,2,35,1,Matches
740,Burak Yılmaz,tr TUR,FW,fr Lille,36,1985,5.9,190,2,6,64,122,24,189,13,7,53.8,6,46.2,103,784,273,13,3,7,11,8,147,40,Matches
741,Rıdvan Yılmaz,tr TUR,"DF,MF",tr Beşiktaş,20,2001,1.5,89,5,29,52,9,0,89,4,1,25.0,3,75.0,37,125,68,2,1,0,4,1,47,7,Matches
742,Illia Zabarnyi,ua UKR,DF,ua Dynamo Kyiv,18,2002,6.0,321,81,218,98,5,4,321,1,0,0.0,1,100.0,165,806,511,0,2,1,4,0,206,0,Matches
743,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,22,1999,1.1,118,4,32,81,6,1,118,1,1,100.0,0,0.0,97,616,430,4,2,0,0,1,98,1,Matches
744,Denis Zakaria,ch SUI,MF,it Juventus,24,1996,0.1,4,0,2,2,0,0,4,0,0,,0,,2,4,0,0,0,0,0,0,3,0,Matches
745,Duván Zapata,co COL,FW,it Atalanta,30,1991,5.2,216,3,14,80,125,48,216,12,8,66.7,4,33.3,140,736,315,16,12,14,31,16,163,53,Matches
746,Davide Zappacosta,it ITA,DF,it Atalanta,29,1992,4.5,286,2,58,94,137,13,286,13,4,30.8,9,69.2,159,882,410,22,9,5,8,6,195,35,Matches
747,Cedric Zesiger,ch SUI,DF,ch Young Boys,23,1998,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
748,Edon Zhegrova,xk KVX,FW,fr Lille,22,1999,0.1,5,0,1,3,1,0,5,2,1,50.0,1,50.0,3,21,6,0,0,0,0,1,1,0,Matches
749,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,24,1996,5.6,462,10,79,240,143,8,462,3,2,66.7,1,33.3,264,1400,787,24,16,2,4,4,308,28,Matches
750,Hakim Ziyech,ma MAR,"MF,FW",eng Chelsea,28,1993,4.9,325,3,15,112,200,23,325,20,7,35.0,13,65.0,171,775,345,10,9,0,11,9,240,55,Matches
