Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
172,Danny Drinkwater,eng ENG,MF,eng Chelsea,27,1990,0.4,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0,Matches
173,Paulo Dybala,ar ARG,"MF,FW",it Juventus,23,1993,7.3,4,3,0,4,0,1,9,11.1,8,7,0,7,0,4,1,0,Matches
174,Alan Dzagoev,ru RUS,"MF,FW",ru CSKA Moscow,27,1990,4.1,3,0,2,0,1,1,12,8.3,11,7,0,7,1,4,5,0,Matches
175,Edin Džeko,ba BIH,FW,it Roma,31,1986,12.0,6,5,0,3,3,0,4,0.0,4,2,0,2,0,6,9,1,Matches
176,Georgi Dzhikiya,ru RUS,DF,ru Spartak Moscow,23,1993,4.7,8,6,4,3,1,5,5,100.0,0,2,2,0,10,18,30,0,Matches
177,Lorenzo Ebecilio,nl NED,"MF,FW",cy APOEL FC,25,1991,2.9,5,2,4,0,1,1,3,33.3,2,2,0,2,2,7,3,0,Matches
178,Ederson,br BRA,GK,eng Manchester City,23,1993,9.0,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,5,0,Matches
179,Odsonne Édouard,fr FRA,FW,sct Celtic,19,1998,0.4,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,Matches
180,Giorgos Efrem,cy CYP,MF,cy APOEL FC,28,1989,0.3,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
181,Omar Elabdellaoui,no NOR,DF,gr Olympiacos,25,1991,4.0,3,3,3,0,0,2,3,66.7,1,3,0,3,12,15,13,0,Matches
182,Eliseu,pt POR,DF,pt Benfica,33,1983,2.2,1,1,1,0,0,0,1,0.0,1,2,0,2,4,5,3,0,Matches
183,Mohamed Elyounoussi,no NOR,"FW,MF",ch Basel,22,1994,7.1,3,2,2,1,0,0,15,0.0,15,14,5,9,7,10,6,0,Matches
184,Tarik Elyounoussi,no NOR,"FW,MF",az Qarabağ,29,1988,0.4,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,0,0,Matches
185,Emmanuel Emenike,ng NGA,FW,gr Olympiacos,30,1987,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
186,Björn Engels,be BEL,DF,gr Olympiacos,22,1994,5.0,4,2,2,2,0,2,5,40.0,3,7,6,1,4,8,30,1,Matches
187,Christian Eriksen,dk DEN,"MF,FW",eng Tottenham,25,1992,5.9,5,3,0,3,2,1,7,14.3,6,7,2,5,4,9,2,0,Matches
188,Caner Erkin,tr TUR,DF,tr Beşiktaş,28,1988,5.8,7,2,4,3,0,4,19,21.1,15,2,0,2,21,28,14,0,Matches
189,Sergio Escudero,es ESP,DF,es Sevilla,27,1989,10.0,21,12,11,7,3,9,19,47.4,10,6,2,4,19,40,39,0,Matches
190,Fabinho,br BRA,MF,fr Monaco,23,1993,5.0,18,7,8,7,3,7,11,63.6,4,6,0,6,8,26,5,0,Matches
191,Cesc Fàbregas,es ESP,MF,eng Chelsea,30,1987,7.7,19,12,10,3,6,6,22,27.3,16,11,1,10,14,33,4,0,Matches
192,Fabricio,es ESP,GK,tr Beşiktaş,29,1987,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,Matches
193,Radamel Falcao,co COL,FW,fr Monaco,31,1986,4.3,5,4,3,1,1,1,1,100.0,0,3,2,1,2,7,4,0,Matches
194,Agustín Farías,ar ARG,"MF,FW",cy APOEL FC,29,1987,0.9,7,4,5,0,2,3,8,37.5,5,2,1,1,2,9,3,0,Matches
195,Federico Fazio,ar ARG,DF,it Roma,30,1987,10.2,21,11,13,8,0,10,18,55.6,8,17,12,5,21,42,45,1,Matches
196,Ljubomir Fejsa,rs SRB,MF,pt Benfica,28,1988,4.0,7,5,1,6,0,2,6,33.3,4,4,1,3,6,13,6,0,Matches
197,Felipe,br BRA,DF,pt Porto,28,1989,6.4,11,6,10,1,0,3,10,30.0,7,12,8,4,22,33,39,0,Matches
198,Marouane Fellaini,be BEL,MF,eng Manchester Utd,29,1987,2.5,3,3,0,3,0,0,3,0.0,3,0,0,0,2,5,6,0,Matches
199,Bruno Fernandes,pt POR,MF,pt Sporting CP,22,1994,6.0,15,7,6,7,2,5,16,31.3,11,6,1,5,4,19,1,1,Matches
200,Mário Fernandes,ru RUS,"FW,MF",ru CSKA Moscow,26,1990,6.0,14,10,3,9,2,5,11,45.5,6,3,1,2,7,21,27,0,Matches
201,Augusto Fernández,ar ARG,MF,es Atlético Madrid,31,1986,0.6,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,0,0,Matches
202,Fernandinho,br BRA,"MF,DF",eng Manchester City,32,1985,7.6,17,10,8,8,1,10,30,33.3,20,9,1,8,14,31,19,1,Matches
203,Fernando,br BRA,MF,ru Spartak Moscow,25,1992,6.0,7,5,3,3,1,2,15,13.3,13,7,0,7,12,19,9,1,Matches
204,Facundo Ferreyra,ar ARG,FW,ua Shakhtar,26,1991,7.8,6,2,1,4,1,0,1,0.0,1,8,1,7,1,7,4,0,Matches
205,Diogo Figueiras,pt POR,"DF,MF",gr Olympiacos,26,1991,4.0,7,3,4,3,0,2,4,50.0,2,2,1,1,13,20,14,0,Matches
206,Tobias Figueiredo,pt POR,DF,pt Sporting CP,23,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
207,Roberto Firmino,br BRA,FW,eng Liverpool,25,1991,11.7,23,17,3,15,5,0,20,0.0,20,11,1,10,3,26,5,0,Matches
208,Alessandro Florenzi,it ITA,"DF,FW",it Roma,26,1991,7.9,12,9,10,1,1,8,23,34.8,15,8,0,8,17,29,10,0,Matches
209,Phil Foden,eng ENG,"MF,DF",eng Manchester City,17,2000,2.2,2,1,0,2,0,1,7,14.3,6,0,0,0,0,2,1,0,Matches
210,James Forrest,sct SCO,"DF,FW",sct Celtic,26,1991,3.4,4,1,1,3,0,2,6,33.3,4,1,0,1,2,6,4,0,Matches
211,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,25,1991,4.6,5,4,0,4,1,0,4,0.0,4,5,0,5,1,6,2,0,Matches
212,Hernâni Fortes,pt POR,MF,pt Porto,25,1991,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
213,Kostas Fortounis,gr GRE,"FW,MF",gr Olympiacos,24,1992,2.7,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,Matches
214,Juan Foyth,ar ARG,DF,eng Tottenham,19,1998,1.0,2,0,2,0,0,0,0,,0,2,1,1,1,3,2,0,Matches
215,Alexander Fransson,se SWE,MF,ch Basel,23,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
216,Fred,br BRA,MF,ua Shakhtar,24,1993,8.0,23,16,11,10,2,8,26,30.8,18,15,3,12,9,32,6,1,Matches
217,Fabian Frei,ch SUI,"DF,MF",ch Basel,28,1989,2.0,1,1,0,1,0,0,2,0.0,2,1,0,1,8,9,8,0,Matches
218,Marco Friedl,at AUT,DF,de Bayern Munich,19,1998,1.0,1,1,1,0,0,1,2,50.0,1,2,0,2,3,4,4,0,Matches
219,Gabi,es ESP,MF,es Atlético Madrid,34,1983,3.9,7,2,2,3,2,4,13,30.8,9,5,1,4,2,9,4,0,Matches
220,Nicolás Gaitán,ar ARG,MF,es Atlético Madrid,29,1988,1.4,5,2,3,1,1,2,5,40.0,3,1,0,1,5,10,0,0,Matches
221,Cristian Gamboa,cr CRC,DF,sct Celtic,27,1989,1.0,3,2,3,0,0,3,5,60.0,2,2,1,1,3,6,3,0,Matches
222,Kévin Gameiro,fr FRA,FW,es Atlético Madrid,30,1987,1.8,0,0,0,0,0,0,3,0.0,3,2,1,1,2,2,0,0,Matches
223,Ganso,br BRA,MF,es Sevilla,27,1989,0.3,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0,Matches
224,Gara Garayev,az AZE,MF,az Qarabağ,24,1992,5.8,10,8,7,3,0,4,14,28.6,10,7,2,5,8,18,9,0,Matches
225,David de Gea,es ESP,GK,eng Manchester Utd,26,1990,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
226,Johannes Geis,de GER,DF,es Sevilla,23,1993,1.0,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0,Matches
227,Anthony Georgiou,cy CYP,MF,eng Tottenham,20,1997,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
228,Pieter Gerkens,be BEL,"FW,MF",be Anderlecht,21,1995,4.5,8,5,0,7,1,2,10,20.0,8,4,0,4,3,11,0,0,Matches
229,Gerson,br BRA,FW,it Roma,20,1997,2.4,9,5,3,3,3,3,5,60.0,2,5,1,4,2,11,1,0,Matches
230,Rachid Ghezzal,dz ALG,"MF,FW",fr Monaco,25,1992,1.6,3,0,2,0,1,1,3,33.3,2,1,0,1,3,6,0,0,Matches
231,Faouzi Ghoulam,dz ALG,DF,it Napoli,26,1991,3.3,5,4,2,2,1,3,7,42.9,4,3,1,2,5,10,3,0,Matches
232,Guillaume Gillet,be BEL,MF,gr Olympiacos,33,1984,2.8,8,4,2,6,0,1,4,25.0,3,3,0,3,5,13,3,0,Matches
233,Olivier Giroud,fr FRA,FW,eng Chelsea,30,1986,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
234,Kamil Glik,pl POL,DF,fr Monaco,29,1988,6.0,10,9,8,2,0,5,8,62.5,3,4,1,3,4,14,31,0,Matches
235,Denis Glushakov,ru RUS,MF,ru Spartak Moscow,30,1987,3.7,6,2,3,3,0,3,11,27.3,8,5,1,4,4,10,4,0,Matches
236,Diego Godín,uy URU,DF,es Atlético Madrid,31,1986,4.0,9,7,6,3,0,5,11,45.5,6,1,0,1,8,17,11,0,Matches
237,Aleksandr Golovin,ru RUS,MF,ru CSKA Moscow,21,1996,6.0,13,9,5,6,2,5,23,21.7,18,5,1,4,10,23,2,0,Matches
238,André Gomes,pt POR,MF,es Barcelona,24,1993,1.9,8,7,1,6,1,3,6,50.0,3,0,0,0,2,10,2,0,Matches
239,Joe Gomez,eng ENG,DF,eng Liverpool,20,1997,4.1,10,7,6,4,0,2,8,25.0,6,10,1,9,12,22,14,0,Matches
240,Maxime Gonalons,fr FRA,MF,it Roma,28,1989,3.4,9,6,5,3,1,1,8,12.5,7,4,0,4,7,16,3,2,Matches
241,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,20,1997,3.0,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,Matches
242,Gökhan Gönül,tr TUR,DF,tr Beşiktaş,32,1985,3.2,13,10,8,4,1,6,10,60.0,4,2,0,2,14,27,11,0,Matches
243,Craig Gordon,sct SCO,GK,sct Celtic,34,1982,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,1,Matches
244,Astemir Gordyushenko,ru RUS,FW,ru CSKA Moscow,20,1997,0.3,4,2,2,1,1,0,3,0.0,3,1,0,1,0,4,1,0,Matches
245,Mario Götze,de GER,MF,de Dortmund,25,1992,4.1,9,6,4,4,1,2,13,15.4,11,5,0,5,2,11,1,0,Matches
246,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,26,1991,5.9,6,4,1,5,0,1,1,100.0,0,4,0,4,2,8,2,0,Matches
247,Leigh Griffiths,sct SCO,FW,sct Celtic,26,1990,2.8,3,2,0,3,0,0,4,0.0,4,5,0,5,2,5,1,0,Matches
248,Álex Grimaldo,es ESP,DF,pt Benfica,21,1995,3.6,7,3,4,2,1,6,13,46.2,7,5,0,5,5,12,3,0,Matches
249,Marko Grujić,rs SRB,FW,eng Liverpool,21,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
250,Raúl Gudiño,mx MEX,GK,cy APOEL FC,21,1996,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
251,Raphaël Guerreiro,pt POR,"MF,DF",de Dortmund,23,1993,2.8,1,0,1,0,0,0,2,0.0,2,3,0,3,4,5,2,0,Matches
252,Wilde-Donald Guerrier,ht HAI,"DF,MF",az Qarabağ,28,1989,3.9,8,7,6,1,1,3,6,50.0,3,2,0,2,4,12,9,0,Matches
253,Péter Gulácsi,hu HUN,GK,de RB Leipzig,27,1990,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
254,İlkay Gündoğan,de GER,MF,eng Manchester City,26,1990,5.6,16,11,5,9,2,3,12,25.0,9,0,0,0,8,24,2,0,Matches
255,Achraf Hakimi,ma MAR,DF,es Real Madrid,18,1998,2.0,3,3,0,2,1,2,3,66.7,1,3,0,3,1,4,3,0,Matches
256,Marcel Halstenberg,de GER,DF,de RB Leipzig,25,1991,5.2,16,15,9,6,1,6,14,42.9,8,3,1,2,9,25,11,0,Matches
257,Marek Hamšík,sk SVK,MF,it Napoli,30,1987,5.2,8,5,0,7,1,1,11,9.1,10,4,0,4,5,13,5,2,Matches
258,Jasmin Handanović,si SVN,GK,si NK Maribor,39,1978,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,Matches
259,Sofiane Hanni,dz ALG,"FW,MF",be Anderlecht,26,1990,5.2,3,3,0,2,1,0,3,0.0,3,9,0,9,10,13,4,0,Matches
260,Ridgeciano Haps,sr SUR,DF,nl Feyenoord,24,1993,4.0,10,8,7,3,0,3,5,60.0,2,4,1,3,13,23,11,0,Matches
261,Hamdi Harbaoui,tn TUN,FW,be Anderlecht,32,1985,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
262,Eden Hazard,be BEL,"FW,MF",eng Chelsea,26,1991,6.8,2,2,0,1,1,0,2,0.0,2,3,0,3,1,3,2,0,Matches
263,Jordan Henderson,eng ENG,MF,eng Liverpool,27,1990,9.6,24,14,6,16,2,7,23,30.4,16,17,5,12,16,40,12,0,Matches
264,Pedro Henrique,br BRA,"FW,MF",az Qarabağ,27,1990,3.1,6,5,1,4,1,1,8,12.5,7,2,0,2,1,7,5,0,Matches
265,Lucas Hernández,fr FRA,DF,es Atlético Madrid,21,1996,3.0,1,1,1,0,0,0,1,0.0,1,5,1,4,7,8,8,0,Matches
266,Theo Hernández,fr FRA,DF,es Real Madrid,19,1997,1.5,3,2,1,1,1,3,6,50.0,3,0,0,0,1,4,1,0,Matches
267,Ander Herrera,es ESP,MF,eng Manchester Utd,27,1989,4.2,13,10,6,7,0,1,12,8.3,11,8,1,7,12,25,7,0,Matches
268,Héctor Herrera,mx MEX,MF,pt Porto,27,1990,5.9,19,15,5,13,1,3,19,15.8,16,9,1,8,8,27,2,0,Matches
269,Son Heung-min,kr KOR,"FW,MF",eng Tottenham,25,1992,4.7,7,5,3,3,1,2,11,18.2,9,4,0,4,0,7,2,0,Matches
270,Gonzalo Higuaín,ar ARG,FW,it Juventus,29,1987,9.2,10,4,0,6,4,1,6,16.7,5,5,0,5,4,14,7,1,Matches
271,Dino Hotić,ba BIH,"MF,FW",si NK Maribor,22,1995,1.7,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,1,0,Matches
272,Mats Hummels,de GER,DF,de Bayern Munich,28,1988,7.5,18,12,14,4,0,6,13,46.2,7,7,2,5,10,28,27,0,Matches
273,Badavi Huseynov,az AZE,DF,az Qarabağ,26,1991,3.0,5,5,4,1,0,3,5,60.0,2,4,2,2,8,13,13,0,Matches
274,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,34,1983,6.3,19,11,10,7,2,7,16,43.8,9,7,4,3,12,31,9,0,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,23,1994,5.8,14,10,9,4,1,5,12,41.7,7,3,1,2,14,28,15,0,Matches
276,Zlatan Ibrahimović,se SWE,FW,eng Manchester Utd,35,1981,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
277,Sergei Ignashevich,ru RUS,DF,ru CSKA Moscow,38,1979,3.5,5,2,1,4,0,2,5,40.0,3,5,3,2,11,16,15,0,Matches
278,Stefan Ilsanker,at AUT,"DF,MF",de RB Leipzig,28,1989,2.9,12,7,3,8,1,6,7,85.7,1,1,1,0,6,18,16,0,Matches
279,Danny Ings,eng ENG,FW,eng Liverpool,25,1992,0.6,3,2,0,2,1,1,1,100.0,0,3,0,3,1,4,0,0,Matches
280,Andrés Iniesta,es ESP,MF,es Barcelona,33,1984,6.9,11,8,4,5,2,3,12,25.0,9,12,1,11,8,19,4,0,Matches
281,Lorenzo Insigne,it ITA,FW,it Napoli,26,1991,4.3,1,1,0,1,0,0,7,0.0,7,3,0,3,7,8,0,0,Matches
282,Alexander Isak,se SWE,FW,de Dortmund,17,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
283,Isco,es ESP,MF,es Real Madrid,25,1992,8.2,14,11,5,4,5,4,21,19.0,17,6,1,5,2,16,1,0,Matches
284,Ismaily,br BRA,DF,ua Shakhtar,27,1990,7.7,14,11,8,5,1,4,8,50.0,4,8,2,6,15,29,17,0,Matches
285,Afran Ismayilov,az AZE,MF,az Qarabağ,28,1988,0.8,6,5,4,2,0,3,4,75.0,1,0,0,0,1,7,0,0,Matches
286,Cedric Itten,ch SUI,MF,ch Basel,20,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
287,Jardel,br BRA,DF,pt Benfica,31,1986,4.0,6,2,2,4,0,0,3,0.0,3,4,3,1,10,16,10,0,Matches
288,Jemerson,br BRA,DF,fr Monaco,24,1992,6.0,6,5,5,1,0,0,6,0.0,6,7,3,4,13,19,31,2,Matches
289,Gabriel Jesus,br BRA,FW,eng Manchester City,20,1997,6.9,9,6,4,4,1,0,8,0.0,8,9,0,9,7,16,3,0,Matches
290,Juan Jesus,br BRA,DF,it Roma,26,1991,5.7,15,8,9,6,0,7,14,50.0,7,13,11,2,4,19,31,0,Matches
291,Raúl Jiménez,mx MEX,FW,pt Benfica,26,1991,3.4,2,1,0,2,0,1,1,100.0,0,10,0,10,5,7,1,0,Matches
292,Jonas,br BRA,"FW,MF",pt Benfica,33,1984,3.2,3,2,0,3,0,1,4,25.0,3,3,0,3,0,3,2,0,Matches
293,Brad Jones,au AUS,GK,nl Feyenoord,35,1982,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,0,Matches
294,Jorge,br BRA,DF,fr Monaco,21,1996,4.0,14,9,4,10,0,6,9,66.7,3,4,0,4,9,23,11,0,Matches
295,Jorginho,it ITA,MF,it Napoli,25,1991,1.8,7,3,3,3,1,2,8,25.0,6,6,2,4,3,10,0,0,Matches
296,Stevan Jovetić,me MNE,FW,fr Monaco,27,1989,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
297,Juanfran,es ESP,DF,es Atlético Madrid,32,1985,3.0,10,8,5,4,1,4,5,80.0,1,1,0,1,5,15,4,0,Matches
298,Nicolai Jørgensen,dk DEN,FW,nl Feyenoord,26,1991,2.9,2,2,0,1,1,0,0,,0,1,1,0,0,2,2,0,Matches
299,Marwan Kabha,il ISR,MF,si NK Maribor,26,1991,5.8,20,13,12,8,0,4,19,21.1,15,7,3,4,6,26,8,0,Matches
300,Shinji Kagawa,jp JPN,"MF,FW",de Dortmund,28,1989,4.5,3,2,0,1,2,0,3,0.0,3,3,0,3,3,6,1,0,Matches
301,Dominik Kaiser,de GER,MF,de RB Leipzig,28,1988,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
302,Kevin Kampl,si SVN,MF,de RB Leipzig,26,1990,4.6,6,4,0,5,1,3,7,42.9,4,5,0,5,9,15,8,0,Matches
303,Harry Kane,eng ENG,FW,eng Tottenham,24,1993,6.6,2,2,0,2,0,1,5,20.0,4,4,2,2,2,4,8,0,Matches
304,N'Golo Kanté,fr FRA,MF,eng Chelsea,26,1991,5.5,22,18,10,10,2,4,13,30.8,9,8,1,7,15,37,3,0,Matches
305,Stefanos Kapino,gr GRE,GK,gr Olympiacos,23,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
306,Loris Karius,de GER,GK,eng Liverpool,24,1993,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,3,Matches
307,Naby Keïta,gn GUI,MF,de RB Leipzig,22,1995,4.7,15,10,4,9,2,3,11,27.3,8,8,1,7,12,27,6,0,Matches
308,Sami Khedira,de GER,MF,it Juventus,30,1987,7.0,11,7,6,4,1,6,16,37.5,10,6,2,4,4,15,11,0,Matches
309,Davit Khocholava,ge GEO,DF,ua Shakhtar,24,1993,1.2,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,Matches
310,Khetag Khosonov,ru RUS,MF,ru CSKA Moscow,19,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
311,Joshua Kimmich,de GER,DF,de Bayern Munich,22,1995,10.0,12,10,5,3,4,6,15,40.0,9,6,1,5,11,23,14,0,Matches
312,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,21,1995,2.2,2,1,2,0,0,0,0,,0,1,0,1,1,3,7,0,Matches
313,Simon Kjær,dk DEN,DF,es Sevilla,28,1989,6.0,12,6,7,5,0,6,9,66.7,3,11,8,3,12,24,33,0,Matches
314,Ragnar Klavan,ee EST,DF,eng Liverpool,31,1985,3.3,1,1,0,1,0,0,1,0.0,1,6,6,0,4,5,18,0,Matches
315,Lukas Klostermann,de GER,DF,de RB Leipzig,21,1996,5.1,9,7,6,3,0,3,11,27.3,8,2,1,1,7,16,11,0,Matches
316,Koke,es ESP,MF,es Atlético Madrid,25,1992,3.7,6,4,5,0,1,2,9,22.2,7,6,0,6,2,8,0,0,Matches
317,Aleksandar Kolarov,rs SRB,DF,it Roma,31,1985,12.0,22,14,9,10,3,9,17,52.9,8,10,2,8,18,40,23,1,Matches
318,Dmitri Kombarov,ru RUS,DF,ru Spartak Moscow,30,1987,4.0,9,4,2,5,2,5,9,55.6,4,6,3,3,8,17,7,0,Matches
319,Vincent Kompany,be BEL,DF,eng Manchester City,31,1986,2.0,2,1,2,0,0,2,5,40.0,3,2,2,0,3,5,4,0,Matches
320,Terence Kongolo,nl NED,DF,fr Monaco,23,1994,1.0,4,3,3,1,0,3,4,75.0,1,4,3,1,1,5,7,0,Matches
321,Eboue Kouassi,ci CIV,MF,sct Celtic,19,1997,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
322,Kalidou Koulibaly,sn SEN,DF,it Napoli,26,1991,5.0,10,7,8,2,0,3,6,50.0,3,9,7,2,9,19,19,0,Matches
323,Leonardo Koutris,gr GRE,DF,gr Olympiacos,22,1995,5.0,12,10,7,3,2,8,13,61.5,5,5,4,1,8,20,23,1,Matches
324,Mateo Kovačić,hr CRO,MF,es Real Madrid,23,1994,2.9,7,4,3,4,0,3,7,42.9,4,2,0,2,5,12,3,0,Matches
325,Viktor Kovalenko,ua UKR,"MF,FW",ua Shakhtar,21,1996,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
326,Martin Kramarič,si SVN,FW,si NK Maribor,19,1997,1.1,2,1,2,0,0,1,4,25.0,3,4,0,4,4,6,0,1,Matches
327,Michiel Kramer,nl NED,FW,nl Feyenoord,28,1988,0.9,2,2,0,2,0,0,0,,0,0,0,0,2,4,1,0,Matches
328,Michael Krohn-Dehli,dk DEN,MF,es Sevilla,34,1983,1.6,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,Matches
329,Toni Kroos,de GER,MF,es Real Madrid,27,1990,10.6,19,12,7,9,3,5,18,27.8,13,10,0,10,7,26,0,0,Matches
330,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,26,1991,0.5,0,0,0,0,0,0,0,,0,1,1,0,2,2,1,0,Matches
331,Konstantin Kuchayev,ru RUS,"MF,FW",ru CSKA Moscow,19,1998,2.5,8,5,2,6,0,3,13,23.1,10,4,2,2,4,12,2,0,Matches
332,Sven Kums,be BEL,MF,be Anderlecht,29,1988,3.8,6,4,2,4,0,2,13,15.4,11,4,1,3,6,12,3,0,Matches
333,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,24,1992,6.0,9,4,5,1,3,2,6,33.3,4,8,1,7,5,14,14,0,Matches
334,Ilya Kutepov,ru RUS,DF,ru Spartak Moscow,24,1993,3.0,11,9,5,6,0,7,8,87.5,1,4,2,2,13,24,14,0,Matches
335,Léo Lacroix,ch SUI,DF,ch Basel,25,1992,2.0,3,2,2,1,0,0,0,,0,5,3,2,3,6,18,0,Matches
336,Roberto Lago,es ESP,DF,cy APOEL FC,31,1985,5.0,11,9,9,2,0,8,14,57.1,6,12,2,10,10,21,16,0,Matches
337,Konrad Laimer,at AUT,MF,de RB Leipzig,20,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
338,Adam Lallana,eng ENG,FW,eng Liverpool,29,1988,1.7,2,1,1,1,0,1,8,12.5,7,7,0,7,1,3,0,0,Matches
339,Érik Lamela,ar ARG,"FW,MF",eng Tottenham,25,1992,1.2,2,1,0,0,2,0,3,0.0,3,1,0,1,2,4,1,0,Matches
340,Michael Lang,ch SUI,"MF,DF",ch Basel,26,1991,8.0,12,8,6,3,3,7,11,63.6,4,5,2,3,14,26,15,0,Matches
341,Aymeric Laporte,es ESP,DF,eng Manchester City,23,1994,3.0,13,9,9,3,1,5,12,41.7,7,1,0,1,2,15,16,0,Matches
342,Sam Larsson,se SWE,FW,nl Feyenoord,24,1993,1.7,4,2,2,2,0,2,8,25.0,6,4,0,4,5,9,0,0,Matches
343,Miguel Layún,mx MEX,"DF,MF",pt Porto,29,1988,1.2,4,2,1,3,0,1,1,100.0,0,1,0,1,2,6,6,0,Matches
344,Thomas Lemar,fr FRA,"MF,FW",fr Monaco,21,1995,2.0,2,1,1,0,1,0,2,0.0,2,3,0,3,2,4,0,0,Matches
